,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56,PSRness
38,-1.7074689,-0.86983,-1.7559118,-1.9939643,-0.08178633,0.04258179,0.41802174,-0.07620136,-0.3677477,-0.42816877,-0.44518366,-0.45482218,-0.9653217,-0.45363903,-0.41168642,1.7642405427307868,0.3038256943443673,-1.2207351835947033,1.557666986728032,-1.089108812193784,1.7635262206937674,0.30421223469079445,-1.2210967031360735,1.5581095599559684,-1.0894258346696584,1.76122378732341,0.3058797657892564,-1.2264501792442362,1.5586205334004934,-1.0902446195725553,Non-PSR
39,-1.7073811,-1.1461747,1.4603375,-1.802818,-0.2609237,0.15540348,0.5790005,-0.2952626,-0.28372112,-0.49182495,-0.5831165,-0.5426531,-1.0131826,-0.60048926,-1.3891776,-0.9497963351282884,0.044901473044261266,0.10577148710349571,1.47091337553438,-1.0888296052969788,-0.9517869728163021,0.04822947532670154,0.10218057235610624,1.473309954318714,-1.089147354050948,-0.954348706897867,0.05151549189841852,0.09929597450537692,1.4745804123861892,-1.0899658647297639,Non-PSR
40,-1.7054588,0.4623861,-0.6787953,-1.0542256,0.31868622,0.031641282,-0.45633587,0.045545094,-0.44651192,-0.20935583,-0.18468486,-0.18850392,-0.6808506,0.027929313,0.13168117,-0.2974061440005909,-0.5698210898052068,0.20808592549757507,-1.6790357285277748,-1.0572271143983647,-0.29467827736365637,-0.5735161634131143,0.21220846282508934,-1.6782323862054045,-1.0574214158314534,-0.2886065601117022,-0.5803374185540602,0.222335433753772,-1.6753634112123639,-1.05792461783369,Non-PSR
41,-1.70529,-0.8228075,-1.661608,-2.0157843,0.6995581,0.61357754,0.7460726,1.0215418,-0.17689306,0.6311476,0.6192026,0.60935247,-0.68625516,0.13690984,0.021888679,-0.20933603612512774,-0.23055812353495814,-1.6301322172483466,0.28028145829652856,-1.0892727945563045,-0.20874733510595253,-0.23119481745619752,-1.6300734781101118,0.27956435015573927,-1.0895899592003733,-0.20850898662564615,-0.23037787930606943,-1.63596187292472,0.2781305617171187,-1.0904091320766116,Non-PSR
42,-1.7048026,-0.6086362,-1.1698087,-1.9893519,0.9211658,1.0263866,1.218214,-0.37896508,-0.45690724,0.047630504,-0.035275735,-0.006528739,-0.9512232,-1.2887431,-2.7732186,0.0048243099238596925,-0.35508405851378433,-1.0688837271272578,0.581319027883093,1.0093977267420933,0.003207410065442429,-0.3524632477735494,-1.0712967370666324,0.5832794863491025,1.0083304438868044,0.001110681982261347,-0.3478361567913111,-1.077901904533916,0.5847132736002866,1.0077082491654674,Non-PSR
43,-1.7034584,-0.034231868,-0.7556023,-1.5227246,0.32967222,0.35580018,0.49448547,1.0292977,-0.1709506,0.33080104,0.2937511,0.30659643,-0.19378585,-0.4010901,0.031029996,-0.7530013689790486,-0.34159845448658493,0.44593816900620575,-0.7260606199035287,-0.7710394240839892,-0.7530337561198452,-0.34165741811429196,0.4458289177452607,-0.7260463949490075,-0.7710269085004274,-0.7529493793212025,-0.341610664460379,0.44792111178339306,-0.7266559385423058,-0.7706073273003697,Non-PSR
44,-1.7024862,-0.8552042,-1.7373693,-2.009748,-0.8404244,-0.75592417,-0.31111026,0.0979718,-0.43183365,-1.2939172,-1.275552,-1.2926171,-1.2305341,-0.3035717,-0.3112402,-1.4353152213781346,-0.10287980635732638,1.3694182478894588,0.6684528773180982,0.40600823058457003,-1.4354407222784817,-0.10417910047829203,1.3700687064074446,0.6672438054851166,0.40724187919547794,-1.438004593424331,-0.10303625692745075,1.3717830400170183,0.6662047225265851,0.4087425161908048,Non-PSR
45,-1.7020125,1.7184488,-0.5859528,0.14887956,0.85403526,0.9099351,1.1528842,-0.2075712,-0.3452947,-0.05667194,-0.11320553,-0.10377169,0.9156438,-1.8827552,-1.2147017,-0.8511159134223272,-0.6699784654996956,-0.3177773461770748,0.17114345336429487,-1.063743801481007,-0.8522616042045034,-0.6683631836326083,-0.3196237862092564,0.1722837565898923,-1.0640638402931866,-0.8552945997181965,-0.6629665536084555,-0.3246064836758274,0.1739510228542551,-1.0648613451572435,Non-PSR
46,-1.6993084,-1.0614974,1.5052214,-1.8802723,-0.5827305,-0.405861,0.021763794,-0.3285614,-0.062516466,-0.1876473,-0.20896159,-0.20724358,-0.51904005,-0.00082462264,0.221668,0.2103708851508687,0.2920635734314731,-0.05899093840464759,1.1131997792724369,-0.9689735546419348,0.21063739424132746,0.29208319649256836,-0.05890350798554226,1.1131173366268348,-0.969150311150804,0.2104583856160703,0.29305153077257645,-0.059991383247527244,1.1126063773978936,-0.9696190633241696,Non-PSR
47,-1.6981251,0.9679097,-0.62924856,-0.57344115,-0.036464814,0.21176882,0.8397794,-0.5927743,-0.39738572,-0.60167223,-0.66504055,-0.6648337,-0.7681359,-4.133585,-1.4221804,-0.18205464860733947,-0.01067443907707536,-0.3761865056417526,-0.5953200488321508,1.705524469644368,-0.18312299246199684,-0.008797804925881765,-0.3780805109795958,-0.5942859204991953,1.7048092565861765,-0.18753466517986525,-0.0013936092615226886,-0.3862527322387231,-0.5906264216755102,1.7025275448931827,Non-PSR
48,-1.6979356,-0.16904168,-0.7826126,-1.6510127,0.46122897,0.5812723,1.1529297,-0.739613,-0.4310213,-0.51412123,-0.62821054,-0.5777763,-0.015611159,-0.2727006,-0.5021084,1.7392054994509467,-0.8016871363547079,-0.19076712754683975,0.9851820620632279,-1.0788114985392931,1.7384918830630822,-0.8003339987617236,-0.1923915154010907,0.9862930266638816,-1.0791280414686342,1.73612368812821,-0.7905924535210597,-0.20191633743430196,0.9915588118036132,-1.0799720580053673,Non-PSR
49,-1.6973537,-0.53355795,-1.0291382,-1.9573785,-0.86690134,-0.684787,-0.25578314,-1.3356222,-0.23026428,-0.6406096,-0.65163153,-0.6497062,-0.63118607,-0.14745432,0.11981885,-0.08972647977166782,0.5072942133315955,0.7333167225174166,0.414644597166346,0.5634723600860094,-0.08922863027347198,0.5070581397764754,0.7335566925824143,0.41406230449770165,0.5642117941261032,-0.08920540439518139,0.5073985491277376,0.7345916212040692,0.41293474185818446,0.5657118133549894,Non-PSR
50,-1.6968032,0.42314875,-0.67219573,-1.0957273,0.1416152,-0.16522613,-1.2910699,-0.06601656,-0.39433554,-0.25658205,-0.16722324,-0.1662521,-0.7107009,0.5228395,0.54053533,0.6638516617340564,-0.4279263382777126,-0.09670177588567863,-1.6800448192470416,-1.0805377343604128,0.6663113628447181,-0.4321044761784471,-0.09216778478902604,-1.6792376719910567,-1.0808185292998056,0.6720826584916163,-0.44080288302749693,-0.0814492411176642,-1.676358604904347,-1.0815418156260705,Non-PSR
51,-1.6966949,-1.3238443,1.3588449,-1.6544732,-0.7775794,-0.70802176,-0.31705055,-1.6392328,-0.27167496,-0.65375406,-0.6443059,-0.6550236,-0.7707696,0.16620654,0.18488012,-0.694076092124265,0.8238076679468613,0.06078135989225425,0.9821150536603346,-1.0884196152700751,-0.6932391442480965,0.8228991110563143,0.062229887350519604,0.9809882922638045,-1.088734957702261,-0.6936789228825498,0.8227052068015641,0.062329757755401116,0.9797364567678254,-1.089551035965223,Non-PSR
52,-1.696484,0.1654041,-0.7043618,-1.3406767,0.932593,1.0852735,1.3817145,-0.3461773,-0.4470393,0.14520364,0.041364774,0.07776235,-0.06428183,-0.78828764,-0.9375236,0.21792701852064308,-0.15632318732576334,-0.6703158848487482,-1.6801445573540417,2.117937976198248,0.21588176571543827,-0.15288427996027498,-0.6736719340675927,-1.6793369958140718,2.1171703650804616,0.21207125965537874,-0.14576600773834775,-0.6819285215212295,-1.6764568094487744,2.1150092305489188,Non-PSR
53,-1.6963191,-0.18437336,-0.7840947,-1.6663865,0.41587922,0.5258568,0.798528,0.07298122,-0.25041294,-0.17219967,-0.2240829,-0.21442877,0.34734073,-1.2593528,-0.6315103,-0.5879163119614914,-1.1792026689167674,0.8448558971493598,0.2166508026364953,-1.089045707187287,-0.58869148509829,-1.1781407463327875,0.843188293573656,0.21740821700578306,-1.0893628496214864,-0.5902875684573662,-1.1733048633227732,0.8425672683710824,0.21766842984900975,-1.0901815745436068,Non-PSR
54,-1.6953398,1.3992693,-0.60155076,-0.15922111,-1.6305686,-1.3583366,-0.7472389,-0.22680081,-0.30014926,-1.6809558,-1.6261085,-1.6573117,-0.23035243,0.24115033,0.15916646,1.760978159687218,-0.44650289771822854,2.2006472962049557,1.0487825315810049,0.5862359066312691,1.7602683869171099,-0.4469311511847186,2.199563551398454,1.048440273005523,0.5869389689700539,1.757972610886622,-0.44386733411649854,2.2006023596073603,1.0486502150361237,0.5876024929076941,Non-PSR
55,-1.6950029,1.4815801,-0.59680605,-0.08003403,-0.72597736,-1.2653642,-1.1797347,-1.1235305,-0.15134229,-0.5283049,-0.48712298,-0.49962398,0.40683717,0.75891936,0.78468776,-0.10233597354636767,0.9420684923153593,1.0173431384640768,0.859795380526546,-0.28566230203161846,-0.09794168136215962,0.9367877415618834,1.0234701055435025,0.8547960372002243,-0.282658989193964,-0.09744854819822846,0.93627905173395,1.0256564207355456,0.8532045357152481,-0.28124236002309033,Non-PSR
56,-1.6949483,0.75085694,-0.64152026,-0.7828572,1.5376955,0.79012424,-0.1043419,-0.9135045,-0.28337747,1.355107,1.40572,1.3984126,-0.31508437,0.6500472,0.6074343,-0.14993363742360338,-1.3921474080673768,-1.6123740066511256,-1.6790783845408064,1.834601029095483,-0.14426013435623883,-1.3979411079067776,-1.6074903607839364,-1.6782780990349249,1.8356857265868791,-0.13377373191494826,-1.4049735863950457,-1.6035118749976123,-1.675413323071198,1.8374044434893926,Non-PSR
