,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56
3470,258.9342,-42.6513,345.22556,-2.4922395,2.4468577,2.472154,2.2316823,1.8233613,5.1057153,-29.359354,-29.200857,-29.270403,-26.836393,0.36473504,0.056517195,0.9444186397206508,-0.27455424091355374,-0.4439995925239444,0.06608185779371212,-0.9996939647283994,0.9443817404236353,-0.2742386046277733,-0.4442736047671334,0.06642167509982157,-0.9996941735423561,0.9447095642189492,-0.2770477580669234,-0.44183019744223506,0.0633943558951591,-0.9996923086523505
3474,259.0346,23.1552,45.051193,30.653633,1.9379474,1.7879446,1.4908996,1.5094523,10.215122,-31.260569,-31.043419,-31.098825,-28.381895,0.72045755,0.7226652,0.9999849011675213,-0.035878503856220725,0.3872331245767421,-0.4681829971205176,0.32538159899618346,0.9999849393640445,-0.03714333761580776,0.38830921066796686,-0.4691713219088314,0.3265135155820937,0.9999849960078094,-0.03902465069232512,0.3899080104150411,-0.47063937060712463,0.32819567055305915
3479,259.2449,-41.8747,345.99246,-2.2298715,2.317846,2.2607765,1.7304204,1.3638862,4.3845716,-30.219059,-29.966745,-30.007889,-27.063818,0.62103206,0.5488631,0.9955203595726217,0.5469469840772191,-0.26718319681233715,-0.44581014646977485,-0.9963493598669525,0.9955265508254396,0.5464610397319689,-0.2665394260543623,-0.44636530351750325,-0.9963443052814186,0.9955718442887724,0.5428743145910735,-0.26179572294743403,-0.45043954286172744,-0.9963068986428769
3480,259.2558,-32.3118,353.8027,3.2929642,2.4102678,2.4071314,2.5309796,2.2220428,4.2436557,-29.667978,-29.724787,-29.719685,-27.07825,-1.023751,0.29161382,0.9995327749115313,-0.1136598026414217,-0.5868147268552951,-0.27388986599681325,0.6476428956225829,0.9995328133427046,-0.11370038393498415,-0.5867877763852266,-0.27392790525131533,0.6476667622636801,0.9995312415996426,-0.11204211828654659,-0.5878880358454164,-0.2723735316415052,0.6466906129431921
3482,259.3784,-58.0706,332.6033,-11.504704,2.3329694,2.0188608,1.2318419,2.0278678,15.478704,-28.26774,-28.034616,-28.058622,-27.817911,1.3670931,1.4813601,-0.10020896941746923,0.20507608546687486,-0.11849943802277697,-0.951132201800622,-0.9999511134395768,-0.09672704086445011,0.20170553375648037,-0.11503139856452003,-0.951466320769395,-0.999950768467764,-0.0919117286914363,0.1970401049620311,-0.11023448558700902,-0.9519243634478955,-0.999950287755491
3484,259.3943,-40.3788,347.2793,-1.4577785,2.2947962,2.2162592,0.0002554707,1.6248443,6.384846,-30.800682,-30.056337,-30.150389,-28.092709,1.4853911,1.4434433,-0.8585111173948835,0.6883660961707743,0.057197579384813124,-0.695655096541031,-0.9800177995757691,-0.8582658151457213,0.6878753579252881,0.05812656540590807,-0.6961358003092196,-0.9799808884066765,-0.8576589918545664,0.686662026400397,0.06041794391542752,-0.6973190182739722,-0.9798895388180312
3486,259.4006,-44.0778,344.25586,-3.593265,2.5823748,2.6718497,1.856364,1.1887408,6.972584,-29.291166,-29.083305,-29.0578,-26.543829,0.9398831,0.903284,-0.6594912846233457,-0.08671962702452199,-0.4392767895654956,-0.5613590938779305,-0.9998018019231527,-0.6602356805489876,-0.08541088534518011,-0.44034023356206986,-0.5604554552929333,-0.9998023238182361,-0.6547426102306488,-0.0950081122482922,-0.43250728010109285,-0.5670560900258176,-0.9997984615195901
3488,259.4536,19.9173,41.687378,29.191544,2.5383034,2.522572,2.5185993,1.6422814,5.535023,-28.807627,-28.723032,-28.795515,-28.267027,-0.66365474,-2.1792483,0.44203860436343306,-0.5054191445361877,-0.5705863280419492,0.5939478886336664,-0.4733006370817664,0.44221614669675763,-0.5055834384687095,-0.570437455570694,0.5938050206087511,-0.473129341098209,0.44226074921012,-0.5056247064164838,-0.5704000487511515,0.5937691346709831,-0.473086367962146
3493,259.7715,-42.3596,345.82043,-2.828351,2.5323243,2.5509396,0.84430355,1.9095582,7.0189323,-28.69944,-28.128984,-28.134115,-27.189474,1.4096568,1.3880574,0.5366311435103356,-0.06452754801697107,-0.4003294705747146,-0.9996847375879355,-0.46816372789033217,0.5364440851282345,-0.0642659849103132,-0.4005500391619175,-0.999684571919086,-0.4683688258594268,0.544537284274055,-0.07564329860106916,-0.39090727883293624,-0.9996917018118272,-0.45939589988635793
3494,259.7793,-53.807,336.33395,-9.321285,2.1620514,2.167506,2.1258152,1.8107306,6.390352,-31.030222,-31.042006,-31.016752,-27.926983,-2.0844922,-1.4681119,0.9948372670618065,-0.04834122783427857,-0.2754699077548651,0.2615156417638091,-0.0629331751936764,0.9948366427353769,-0.04828077504433639,-0.27552591250799613,0.2615721238728397,-0.06299353944283229,0.9948413450151145,-0.04873641408921984,-0.2751038172469363,0.261146566792823,-0.0625385981097073
3497,259.8622,-29.2734,356.59756,4.607987,2.5970974,2.4705129,0.91722226,2.4195604,6.7735696,-28.455906,-27.742414,-27.767618,-27.406391,1.2525455,1.2369652,0.6411670551882992,-0.13639247962771234,-0.4359164721136779,-0.9998061200823638,0.9307663598870545,0.6422133123324534,-0.1381376276622426,-0.43447468780818443,-0.9998068084732626,0.9310037264824524,0.6482860291232267,-0.14832893114094606,-0.42599590070425414,-0.9998107868375842,0.9323766423555044
3500,260.0321,-43.9712,344.60385,-3.9046657,2.4488025,2.5171297,2.1681414,1.7545227,5.9030967,-30.092026,-29.947235,-29.966356,-26.82662,0.4429344,0.21258634,0.99999591271703,-0.3858600429558873,-0.3969226338828459,0.004112089739823946,-0.9998817802702384,0.9999959050756054,-0.3850649361772915,-0.3977091032883268,0.005046013222444537,-0.9998820008614351,0.9999959408189473,-0.38879215957377683,-0.394012516279844,0.0006625121955642577,-0.9998809618779579
3505,260.1638,7.1469,28.94247,23.41902,2.3396614,2.0493417,1.130806,1.7780766,15.638214,-27.629074,-27.31915,-27.35815,-27.98283,1.6286287,1.6306013,0.26011342757208056,0.0013324238804321676,-0.36879815797137644,-0.5490357651857626,-0.9953468307117155,0.2631832946773907,-0.0019630557487512993,-0.36594749532215204,-0.5513336712384554,-0.9953161322869349,0.26815364220791915,-0.0073107109413955125,-0.36130682689316457,-0.5550449060265702,-0.9952658862659977
3507,260.347,-52.9526,337.24417,-9.12776,2.4906826,2.1192007,0.696488,2.2171776,11.315343,-27.84627,-27.497255,-27.51399,-27.855309,1.492186,1.5017387,0.1979925887260822,0.15854905958668422,-0.48311487349399707,-0.8163222861746504,-0.9986432615308404,0.202362884847862,0.15410760412108285,-0.47961704719676523,-0.81783554527053,-0.9986308597213663,0.2078206556045092,0.1485406656837081,-0.4752182332969471,-0.8197134423351704,-0.9986151803561795
3508,260.3528,25.4903,48.06089,30.248648,2.7984016,2.8656144,2.8509758,2.2943337,5.068682,-27.207375,-27.330156,-27.218931,-28.19177,0.09664716,-0.640527,-0.607180166598728,-0.3306402246081768,-0.26714532677235026,-0.987967259673983,-0.9829672047961964,-0.6078649530365506,-0.32967316021306564,-0.26815293670862417,-0.9879412690247337,-0.9830038245795683,-0.607714324904802,-0.3298860676305042,-0.26793121232509404,-0.9879469941129406,-0.9829957709003545
3509,260.3575,11.5288,33.367523,25.142637,2.377961,2.3767712,2.361334,1.8614806,5.0519924,-29.937584,-29.935446,-29.932188,-27.832315,-3.271,-2.3013499,0.9986254137245966,-0.03177251658042104,-0.3202959062516217,-0.0010432388856883516,0.0165416542276714,0.9986254556883282,-0.03178778262904134,-0.32028219242108014,-0.0010584886948302292,0.01655689988312712,0.9986259977935956,-0.03198492472467581,-0.320105074055618,-0.0012558932033337373,0.01675425708867067
3511,260.4317,-39.2975,348.62234,-1.4916632,2.4714193,2.4282136,1.6274564,1.9288304,9.286615,-28.45208,-28.1733,-28.180141,-26.652992,1.256237,1.2516083,0.4595750831604782,-0.32008988993666454,0.008496107212472,-0.9999983043963366,0.9999465929178191,0.46003216974125183,-0.320609998477675,0.009075668189544011,-0.9999983063607938,0.9999466547935727,0.46623721079288866,-0.3276794474630587,0.01697374888179661,-0.9999983329082679,0.9999474909490417
3512,260.5278,-32.0879,354.60275,2.5378191,2.4806817,2.4590867,1.1830733,1.6126654,7.45183,-29.186066,-28.880863,-28.82973,-26.65787,0.9836395,1.0601099,-0.25216041815182727,-0.07857768838250406,-0.11057157609278327,-0.9999996300231533,0.9999984172084244,-0.25188595952504433,-0.07886895194254034,-0.11028205341453555,-0.9999996302399532,0.99999841813587,-0.2423883225029291,-0.08891320165962988,-0.10027878355081961,-0.9999996376454245,0.9999984498171129
3515,260.673,-31.5941,355.0802,2.7155123,2.4801693,2.0904262,0.16419423,2.1696553,4.9539886,-29.97147,-29.259443,-29.338026,-28.11422,1.3049834,1.3188946,0.6225338737501859,0.548246396815359,0.037745206055510384,-0.99999939597597,0.9990349360428943,0.6254123820224641,0.5449409209041558,0.04245140544543186,-0.9999994016436953,0.9990439872767691,0.6268591991117448,0.5432656606242382,0.04482664692849176,-0.9999994044848627,0.9990485245074286
3517,260.7115,-4.3033,18.470137,17.479488,2.3262448,2.4014544,1.6463405,1.8649403,9.912995,-29.096613,-28.797728,-28.820152,-27.423275,1.2628806,1.1384997,0.9999445037507041,0.09373761932224173,-0.4279075061748331,-0.18778827207535992,-0.9987177611033252,0.9999443972738684,0.0946875696866402,-0.42869013737793416,-0.18686345655689376,-0.99872021511831,0.9999452172123354,0.08732080022165108,-0.4226076745059658,-0.19402232416747267,-0.9987010723772259
3518,260.7958,-28.9957,357.29004,4.0928473,2.619283,2.7493749,1.5371292,2.4411209,4.646782,-28.92855,-28.565239,-28.557226,-26.813076,1.0020045,0.96573645,0.9999076680677709,-0.35372781327691855,-0.46150806803849903,-0.4643594116125936,-0.9972258498069174,0.9999073036230567,-0.3520032736782038,-0.4630569028478855,-0.4628129625448791,-0.9972367424809805,0.999909693920052,-0.36339458882109943,-0.4527331140480391,-0.47301558728657517,-0.9971637022572241
3520,260.9038,-41.4471,347.05167,-3.0039513,2.4058676,2.3876486,2.1847212,1.055938,4.623399,-29.457209,-29.297857,-29.356804,-27.156107,0.2085241,-0.21319555,-0.3806487848425654,-0.33221477996935556,-0.24075944898800625,-0.31796243901037774,0.04260735281327054,-0.3804461936497006,-0.33242551579421714,-0.2405362290198299,-0.3181754284273848,0.042843847972166546,-0.3783416603926835,-0.3346104405499111,-0.23821875960615585,-0.3203831483673235,0.045297430159405856
3525,261.1451,-30.1462,356.50696,3.1954992,2.630794,2.3966455,0.5698021,1.6925296,6.3252983,-28.041584,-27.358433,-27.47155,-27.514446,1.5028131,1.4836653,0.328267446791542,-0.08464160694482861,-0.6524658559348219,-0.9999998365539003,0.9998741519329183,0.33116739865268024,-0.08787109303109011,-0.6505932950173736,-0.999999837614067,0.9998749681743905,0.3387371038650414,-0.09632504982169734,-0.6456486204593098,-0.9999998403596996,0.9998770820834035
3528,261.2993,-19.4033,5.5827737,9.03229,2.3778784,2.3558912,1.7027373,1.8176554,10.234345,-28.568506,-28.377527,-28.347357,-27.431486,0.741935,0.5539108,0.09336092613468577,-0.10360232297489554,-0.23569551807447045,-0.8508043399760177,0.764773353691279,0.09363921789513084,-0.103880047953792,-0.23543034165662693,-0.8508818587253165,0.764889902850841,0.10004386948096677,-0.11027121264564936,-0.2293141435688891,-0.8526564971087768,0.767559384680071
3529,261.3838,8.667,31.00698,23.00568,2.493392,2.4818392,2.368976,1.9906502,6.355147,-28.756567,-28.624004,-28.704073,-27.953468,0.06848425,-0.40957928,0.4854476646042137,-0.6757842746329762,0.17902382782417184,-0.7331566551848543,-0.9986335300548779,0.48556864696398,-0.6758702666132657,0.17917701630972452,-0.7332298322991565,-0.9986330978952674,0.4867086111478412,-0.6766802977469235,0.18062144174454992,-0.7339192984664477,-0.9986290136788537
3532,261.5527,-29.0508,357.6154,3.5134609,2.3991077,2.3039703,1.0784013,1.8516603,5.5020056,-29.59067,-29.149063,-29.172697,-27.434853,1.1463374,1.1280363,0.9837625364245894,0.7833776378035244,-0.2335787429418018,-0.7882672250859455,-0.9976995006389893,0.9838012396772867,0.7829124725058056,-0.23244107848510662,-0.7887222991941892,-0.9976939654567654,0.9840643917831374,0.7796964338198559,-0.2246166271616582,-0.7918219916453978,-0.9976556188588536
3533,261.6974,-39.5053,349.0008,-2.417209,2.3441863,2.5168848,2.363902,2.494732,4.360751,-30.379745,-30.131363,-30.387962,-27.118942,0.09148451,-1.8343245,0.565438100157318,-0.21965651768362102,-0.3824662434178554,-0.5409813021670437,0.01851295090981122,0.5638779044644332,-0.2174754575906259,-0.38441998672701166,-0.5393591027535138,0.016223098165768866,0.5652682659346678,-0.21941892994154139,-0.3826793656610319,-0.5408046664656887,0.018263371849919625
3534,261.7116,-26.999,359.4041,4.5361238,2.3891246,2.399286,2.0922785,2.2266803,5.188425,-29.866583,-29.716604,-29.746056,-27.054893,0.277263,0.2496999,-0.2883406270826021,-0.35024655238991204,-0.07517570252628379,-0.2681053493169104,-0.9999789276715328,-0.28846149195198884,-0.3501309232556396,-0.07530674755578672,-0.26798297873497057,-0.9999789332275224,-0.2851433102342667,-0.35329922831533256,-0.0717107680573923,-0.2713356350887968,-0.9999787803390694
3538,261.8631,3.4498,26.228373,20.227661,2.2280936,2.1563585,1.5252433,1.2768446,8.278307,-29.911404,-29.58721,-29.656986,-28.018023,0.99197704,0.8719262,0.9999939807484844,0.20584510074910853,-0.3801962433030996,-0.11861925493239601,-0.9974629366182388,0.9999939905348547,0.2050658715258602,-0.3795000838865905,-0.11942128371755005,-0.9974588103112514,0.9999940524765794,0.20009802135708613,-0.3750570265883019,-0.12452465381426603,-0.997432378384321
3539,261.9084,-23.0735,2.7944012,6.5500183,2.3404653,2.2330678,1.6042411,1.5849158,9.087664,-29.40561,-29.16535,-29.189411,-27.229795,1.0178312,1.0693164,-0.23259534562318412,-0.030655741104338455,-0.22593916247496873,-0.2862787244628426,-0.9994337585599352,-0.23136355708260933,-0.031956347575389746,-0.22470340272347605,-0.28747340922644027,-0.9994322827667111,-0.22604952941584192,-0.03755690490817025,-0.21937252003623117,-0.2926090262073704,-0.9994258819781672
3541,261.916,-8.8183,15.064913,14.149928,2.5583515,2.6912448,1.3316151,0.42889228,5.14892,-28.108551,-27.709904,-27.719933,-27.386982,0.88841283,0.75170493,0.064652548967457,-0.3069971896796531,-0.3032226057770865,-0.7867134582803594,-0.9999782940177352,0.06270469345035452,-0.30522464648749836,-0.30499755158502523,-0.7859669873692533,-0.999978378756778,0.07570437998898133,-0.31702248136876515,-0.29310345278745736,-0.7909091791285161,-0.9999778064667764
3542,261.9461,-36.3561,351.72815,-0.82850605,2.4023216,2.6091669,1.5604494,2.1457937,4.399368,-30.145496,-29.902803,-29.85565,-26.245823,0.57817256,0.47145405,0.970002209953008,-0.45832696550757795,-0.08373254397775093,-0.820419105928978,0.5624437442377456,0.9698325979505309,-0.456063101892679,-0.08657391777053874,-0.8194812247270958,0.5604838434911895,0.9704687120655489,-0.4645880329991365,-0.07582810326868339,-0.8230028090979227,0.56785795552451
3543,262.0092,-35.8442,352.1822,-0.58660406,2.629389,2.8206155,1.339987,1.2098553,6.8988323,-26.972153,-26.410091,-26.409359,-25.836803,1.3966227,1.3002992,0.17175312903522683,-0.018347256894378213,-0.5961303537078816,-0.7593225147279585,0.2730805246161005,0.1688895311102056,-0.015398951909508622,-0.5980280937738742,-0.7580709685047119,0.27034909939543117,0.18347903282775577,-0.030447920121907494,-0.5882688030622107,-0.7644024708934668,0.2842481651661135
3546,262.0381,-16.167,8.730694,10.187956,2.3078427,2.6097915,0.45265937,2.1731787,8.824315,-30.047155,-29.559309,-29.528067,-27.983837,1.4230477,1.3810203,0.564298614802954,0.4140141975747246,-0.331291406101175,-0.8173579297191871,0.48963794310987024,0.5615191247669167,0.41737982846898464,-0.33490867662408086,-0.8160029115104193,0.48653847222197116,0.5689358516213069,0.4083388484668182,-0.32519721787506006,-0.819612410604012,0.4948131548130793
3551,262.2792,-35.0577,352.9588,-0.3339346,2.4920228,2.2803788,1.2056756,1.7521051,8.7028,-28.417542,-28.114517,-28.124916,-26.24275,1.2790711,1.3670014,0.9062331651076765,-0.09392158989528056,0.03652513306013175,-0.850313491718903,-0.9999100453866073,0.9067205404155141,-0.09663022585754037,0.039254629348562664,-0.851068813581035,-0.9999095522898745,0.9080956438653274,-0.10433774611768877,0.047026297648899595,-0.8532011528174487,-0.9999081328471886
3553,262.3509,-28.5235,358.44318,3.222738,2.5888338,2.4485528,0.85278887,0.3760369,7.204515,-28.09893,-27.649992,-27.64898,-27.326527,1.3476129,1.3535074,0.1487009013757498,0.05312461913134376,-0.6563443407333565,-0.18375115022369162,-0.9990626703124232,0.1506122858412006,0.05117476056340445,-0.655230011159116,-0.18563962455157246,-0.9990589995711651,0.16040336603417837,0.04116240146319864,-0.6494662395705172,-0.19530935912839775,-0.9990399343014983
3554,262.4354,-42.7039,346.6367,-4.647225,2.4764912,2.683115,0.9329545,2.2340593,6.492551,-29.236944,-28.710005,-28.734255,-27.622232,1.347557,1.266802,0.45560382152375833,-0.1882689235766539,-0.42059133504318125,-0.9999999475517061,0.9731552182898872,0.45324489046746314,-0.18539981506314765,-0.42303531427396535,-0.9999999472389248,0.9729972911557087,0.46388295077084046,-0.19837462606976108,-0.4119123026832632,-0.999999948641441,0.9737056494160521
3557,262.5395,-43.727,345.8183,-5.2698817,2.7130904,2.6789887,0.3394963,2.1135287,6.847883,-27.789742,-27.233479,-27.230711,-27.522116,1.4276277,1.4172977,0.9999970605098032,-0.22964582350725396,-0.947238719786407,-0.9841015009648875,0.026211677732620148,0.9999970635606504,-0.23013760554673493,-0.9471853483497422,-0.9841178713381812,0.026730521648007783,0.999997128877049,-0.24076121659293084,-0.9460162814680413,-0.9844684004454871,0.03796594390119021
3559,262.5768,-29.2302,357.961,2.6689675,2.2885976,1.9868767,0.00011158023,1.6968893,5.1084743,-30.539509,-29.808126,-29.907324,-28.256193,1.3171378,1.2562485,0.9984767567537659,0.6676973921584667,0.09822565302372448,-0.9806040284962855,-0.9737481017362943,0.998486708536445,0.6658757986959568,0.10147272982717584,-0.9807296199797807,-0.9735776153188753,0.9984863298492093,0.6659454852854003,0.10134882682744817,-0.980724841508285,-0.9735841430402575
3560,262.6086,-3.9923,19.738018,15.995311,2.2490509,1.8720726,0.36276963,1.3431289,17.520247,-28.049147,-27.616692,-27.645626,-27.962788,1.9250503,1.9231498,0.9996662931372127,0.5073601433167729,-0.355399383651301,-0.6072909926218971,-0.99998788232428,0.9996688490992957,0.5044992686057005,-0.35203541811930694,-0.6097122996589978,-0.9999877887798275,0.9996700035665809,0.5031961888655169,-0.3505044426411789,-0.6108083751189823,-0.9999877460517641
3565,262.722,-38.1131,350.60367,-2.3134854,2.4058533,1.8868895,0.22628526,2.2970705,7.628472,-28.812857,-28.3953,-28.419395,-27.732338,1.3983321,1.4272586,0.08581459228337873,0.3166762006589606,-0.1888715307875191,-0.7704705341012267,0.1986248264443143,0.09143989678767214,0.31156584374406243,-0.1833981717566185,-0.7727645824755722,0.2040648292146822,0.09235388691985029,0.3107333376983121,-0.1825072736632698,-0.7731356248437613,0.20494800343787614
3566,262.7223,-11.3984,13.218732,12.136191,1.8721794,1.6325655,1.1227585,1.1574284,5.3041897,-32.75258,-32.518997,-32.545895,-28.018353,0.32777798,0.35772458,0.24458601564594087,0.48162961492215284,0.3746668082887813,-0.0074708128971084165,0.10539346235017001,0.2462557699909563,0.48026384892610025,0.37619311055989546,-0.009247420002965362,0.10715012431887479,0.24806671237745462,0.4787785798076702,0.3778477585986978,-0.011176041285043493,0.109056359331415
3569,262.9257,-18.8342,6.906386,8.046402,2.5767736,2.5410929,0.56558675,2.8853273,6.164495,-28.074226,-27.407461,-27.482058,-27.65184,1.396261,1.3897984,-0.13164159994733898,-0.17332395136936296,-0.7859821382743878,0.17560181740032885,-0.9999878006827285,-0.13114229912653005,-0.17381671721026679,-0.7857878590799923,0.17510935000946173,-0.9999877882805345,-0.12084183237104755,-0.18394839426792325,-0.7817508827337581,0.1649452857927346,-0.9999875299541758
3571,263.0001,-26.989,0.04461896,3.582134,2.338465,2.324917,1.5014075,2.1349478,4.1529665,-30.00419,-29.601315,-29.663118,-26.939049,0.9584994,0.8619397,0.9986870341101538,-0.011627999041143875,-0.36452342994231335,0.0018023991016680142,-0.9967310643182652,0.998687478082137,-0.01179719437023709,-0.3643767190427306,0.0016332060582956393,-0.9967299595380715,0.9987064423023329,-0.019077212405445798,-0.3580450510560478,-0.005648470548820277,-0.9966820674957876
3574,263.1921,-25.9847,0.9830721,3.9837453,2.5016146,2.5378406,1.6645339,1.6440737,5.630187,-28.630173,-28.123812,-28.1782,-26.894207,1.0975629,1.029267,0.6556849521619206,-0.32530977468204963,-0.25199659210963676,-0.6284929975958373,-0.9999983408636193,0.6553968420304153,-0.32485791292845934,-0.2524696897263428,-0.628187219752287,-0.999998342539339,0.6605909666843036,-0.3330268565056012,-0.2438738042984862,-0.6337007238314346,-0.9999983118940474
3577,263.3071,-29.2571,358.287,2.120605,2.4971879,2.5749528,1.8541237,1.8806437,7.06218,-29.21254,-28.992895,-28.976326,-26.395473,0.8694415,0.7442934,0.11762108862397976,-0.19513762730364886,-0.31101414810808437,-0.5683247541635758,-0.48683752617902604,0.11654199408014011,-0.194084988387342,-0.31200206471598796,-0.5675835910155794,-0.4876718847161315,0.12469109868834653,-0.20203000170161428,-0.30451846467918897,-0.5731627119447322,-0.4813437294867051
3578,263.3688,22.5851,45.955902,26.698637,2.1600227,2.0394866,0.018103145,1.5290138,7.3681455,-30.751902,-30.021894,-30.17387,-29.179138,1.4004484,1.3543123,0.8118200292734702,0.9999455430208096,-0.24148500115726376,-0.9322631987956085,0.8307291436216216,0.8122532676920164,0.999945404308759,-0.24028678062102538,-0.9324294945225117,0.8311229305670214,0.812444735023852,0.9999453428019176,-0.23975621546935338,-0.9325029651056419,0.8312969311920174
3581,263.4223,-24.518,2.3330402,4.6021056,2.478398,2.4066794,0.6776265,1.7348131,6.8936424,-28.267502,-27.803371,-27.789564,-27.106827,1.3008982,1.2973505,0.9989759916139249,0.10628408075515676,-0.46055440149995697,-0.44320612285836,-0.9628124747853309,0.9989779509262225,0.10533668783599563,-0.4597991679133397,-0.44397570159833566,-0.962742477800827,0.9989963038539013,0.09636425854734511,-0.4526212000615277,-0.45122421778985494,-0.9620737869965518
3584,263.4949,-22.3339,4.2175026,5.7212086,2.7198467,2.768853,0.3254276,0.55227727,7.0168877,-27.162882,-26.561954,-26.546448,-27.035078,1.5094491,1.501516,0.30913095790707606,-0.4847774731942783,-0.9993409374522995,0.8662967667846877,-0.9915562326569339,0.30844111209105796,-0.48419388589931683,-0.9993419415408508,0.8664869231530843,-0.9915690463837882,0.3197436953370522,-0.49373543234235434,-0.9993252345909196,0.8633278301476204,-0.9913558523513704
3586,263.5128,-29.5508,358.13757,1.8106344,2.3895938,2.2925847,1.0953709,1.6082926,7.990459,-29.140488,-28.723991,-28.773323,-27.223866,1.3178878,1.2564944,0.9999650545531065,0.40673073257686015,-0.18487149687576693,-0.5370273160385562,-0.8126569131934028,0.9999651396127328,0.4057132609906017,-0.18369433550391046,-0.5378938598137581,-0.8122427022330174,0.9999656999199623,0.3989228184199768,-0.17585433688077756,-0.54362651366457,-0.8094677480733415
3588,263.648,-28.3022,359.25204,2.387382,2.5641522,2.3282094,0.30211565,1.9447982,9.626552,-27.212868,-26.76053,-26.76054,-26.763926,1.532046,1.5242014,0.3199679318015538,-0.10413151173061579,-0.889632796428205,0.5699547073050726,-0.9983122166524051,0.32279916959664523,-0.10725362144865369,-0.8889724615516383,0.5678191959707674,-0.9983015342281104,0.32829826553365854,-0.1133297932418934,-0.8876753420069202,0.5636367952765082,-0.9982805283868268
3589,263.8013,-16.6667,9.210132,8.48901,2.325816,2.2516983,2.039939,2.0610635,6.2139983,-29.451353,-29.247683,-29.331774,-27.65249,0.51588255,0.28782406,0.386876907169266,-0.1604615112536356,-0.2247105201401055,-0.588262969980021,0.2833002642471279,0.3876417305829161,-0.16133799869633625,-0.22385600835800756,-0.5888510470166906,0.2841275836566533,0.3896091668384085,-0.16359429646597262,-0.22165355282093507,-0.5903628930369285,0.28625658371058316
3590,263.8401,-7.2853,17.421074,13.289512,2.5197642,2.6212053,1.8449159,2.1983383,10.994406,-28.129068,-27.856771,-27.869284,-27.256187,1.2640343,1.1433487,-0.13296537729759508,-0.14734921933991132,-0.4209374366343022,-0.6519631498265405,-0.9994511581607313,-0.1343923802070572,-0.14592746036050147,-0.4221322543876921,-0.6511269776153757,-0.9994527503599361,-0.12552682324652317,-0.15474154755537445,-0.41469315016657543,-0.656291144422796,-0.999442793428423
3596,264.0259,-34.3772,354.31274,-1.1655407,2.460076,2.2277424,1.0968447,1.9256052,16.963129,-27.724735,-27.439638,-27.447912,-26.686346,1.7409223,1.7702621,-0.04066840437518255,0.18370417899621494,-0.15969897333354127,-0.8840801842785019,-0.9262056318706622,-0.0377504605105682,0.18087884614511116,-0.15684973497383434,-0.8847168046918298,-0.9257891022027692,-0.030430488616877978,0.1737808324721857,-0.1496934036240092,-0.8862988402628149,-0.9247346087545837
3598,264.0929,-29.4868,358.46426,1.420394,2.5480154,2.7683342,1.683193,2.1324537,4.755991,-29.538689,-29.253717,-29.219393,-26.216005,0.9663335,0.95562565,-0.14652925631411332,-0.38113427381398357,-0.3068888055182548,-0.9995802224397861,0.8970945438924031,-0.14975128415450958,-0.3783149509931087,-0.3098698777892666,-0.9995774481164711,0.8964495169405649,-0.13753522490616707,-0.3889525544853246,-0.2985508042552715,-0.9995878570313778,0.8988718374147695
3602,264.3313,-53.0084,338.4925,-11.188498,2.2185056,2.2415571,2.3179357,2.556116,5.13335,-31.31763,-31.379614,-31.35337,-27.968578,-0.6363823,-0.47196966,-0.1686823171923701,-0.2333525161136019,0.0002564808306852039,-0.2148533624261755,0.14408901717241923,-0.16894337776638998,-0.23309843498727983,-1.2226117626029196e-05,-0.21459699963670192,0.1438258635515172,-0.16983842400259958,-0.2322268154649352,-0.0009337384251206402,-0.21371779419738837,0.1429233379924784
3603,264.3431,-33.5337,355.1656,-0.9340401,2.5334814,2.6215026,0.4839892,1.9030582,7.717069,-27.855717,-27.431273,-27.361238,-26.523195,1.1550938,1.083401,0.07438130879040668,0.05465421329277467,-0.7217585699120023,0.03641528332877134,-0.9999923386276686,0.07312286640215135,0.05591571811749383,-0.722364211800301,0.03767890993006388,-0.9999923579917348,0.0842898395164714,0.044707570521175945,-0.71694718056032,0.026453864161609948,-0.9999921843059597
3605,264.4234,-23.8468,3.3922303,4.190731,2.4063373,2.3643064,1.8696415,2.6638772,5.969714,-29.168613,-28.92753,-28.98507,-27.108793,0.84865254,0.7482267,0.12038849877981084,-0.38021261187511957,-0.10884604279572022,-0.2813518126118566,-0.5515951916126179,0.12092332492448134,-0.38067677441508097,-0.10830973547791135,-0.28185150102756146,-0.5512175050738626,0.12612431116711414,-0.38518390010176545,-0.10308715525710847,-0.28670626248367104,-0.5475299423255164
3607,264.5065,2.6116,26.739553,17.500656,2.611164,2.6023574,2.6218054,1.7087446,4.2991853,-28.258413,-28.008568,-28.26267,-27.77285,-0.102312505,-2.5342145,0.11462010488325461,-0.5006745270581621,-0.9995515183449089,0.9991251682835419,-0.2588545251649112,0.1147468574503397,-0.5007707911517056,-0.999551403131099,0.9991249436210493,-0.25873466775713805,0.11446613061468658,-0.5005576155548338,-0.9995516582541253,0.9991254411710219,-0.2590000928358382
