,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,AGNness,PSRness
41,4FGL J0010.6-3025,2.6675,-30.4258,10.263708,-80.482315,0.034043346,0.030404655,20.94,879,,13.226071,798.3064,3.3238615e-10,4.0063567e-11,4.5225447e-12,4.407052e-13,PowerLaw,8.2185696e-13,7.9705055e-14,2.4291213,0.077997,9.278955e-13,1.0758222e-13,2.362704,0.109506525,0.10359336,1.7034287,8.894346e-13,9.8810886e-14,2.193717,0.20601568,0.0025757358,0.0022344782,0.6666667,1.5094995,720.01807,78.42998,0.92969924,0.26646504,fsrq,0,2.505163854138459e-10,1.5735461822430352e-09,3.502471090932602e-10,2.618419543687356e-11,5.711525002949358e-12,1.5785476404237327e-17,AGN,Non-PSR
42,4FGL J0010.8-2154,2.7174,-21.9004,60.28118,-79.400505,0.07487069,0.06642153,37.26,1188,,4.217368,892.483,1.05044064e-10,2.9791128e-11,1.5372301e-12,3.7893161e-13,PowerLaw,2.0864617e-13,4.8313224e-14,2.4946294,0.21070664,1.9883349e-13,5.424567e-14,2.5173101,0.19624367,-0.034287505,0.3283757,2.094928e-13,5.055639e-14,2.4632883,0.2913024,0.00021376605,0.001863804,0.6666667,0.05682946,247.9435,10.380939,0.39663288,0.35509554,bcu,0,1.0389518238784756e-11,5.028198413192797e-10,1.0218594026500938e-10,1.3063434015081477e-11,3.721924678179445e-12,2.4951206465534392e-12,AGN,Non-PSR
43,4FGL J0011.4+0057,2.8551,0.9646,102.407234,-60.302692,0.036016874,0.030836364,55.98,1295,,13.4172535,1207.6956,4.7544585e-10,5.1688806e-11,5.855359e-12,5.8351257e-13,PowerLaw,4.0582647e-13,3.9757114e-14,2.3197815,0.08455583,4.3134165e-13,5.0170107e-14,2.2661607,0.11698573,0.055365816,0.9152117,4.3694608e-13,4.8535757e-14,2.0500722,0.2408841,0.0020902136,0.0018534434,0.6666667,1.5257767,710.28656,79.31325,0.93281984,0.27096125,fsrq,0,2.2030922863791602e-08,1.6866522623004698e-09,3.477058085898932e-10,1.275742289585935e-10,9.72993907666364e-12,3.7782025229769756e-13,AGN,Non-PSR
44,4FGL J0011.8-3142,2.9547,-31.7154,2.5585456,-80.23526,0.054086983,0.038360436,34.24,879,,5.024043,3578.9922,1.1227322e-10,2.940728e-11,1.2626407e-12,3.231633e-13,PowerLaw,8.924293e-15,2.283863e-15,1.9738964,0.18616134,1.0731883e-14,3.2104133e-15,1.8497955,0.28676894,0.14012496,1.0242977,1.0230282e-14,2.9595513e-15,1.5901136,0.5150135,0.0013858083,0.0019068412,0.6666667,1.0211409,113.60755,20.669003,1.1191412,0.5038503,bcu,0,8.642823345894612e-09,2.0554674629025271e-10,5.0607854712447775e-11,3.4249502539607235e-11,1.0672769959474415e-11,3.2611615231187274e-12,AGN,Non-PSR
45,4FGL J0012.0+7043,3.0032,70.7326,119.6611,8.111637,0.03521513,0.02707433,-26.08,1417,,7.808201,1733.1971,4.3155599e-10,6.025306e-11,6.1717983e-12,1.0981702e-12,PowerLaw,1.6330004e-13,2.2702806e-14,2.4747853,0.109272376,1.6551196e-13,2.6257345e-14,2.4736965,0.1142351,0.008237447,0.1653785,1.6673262e-13,3.2749573e-14,2.425988,0.11787345,0.00031339918,0.0012182813,0.6666667,0.3537715,722.44116,13.295853,0.35219795,0.21124588,bcu,0,5.654227641649356e-10,2.0581574222688914e-09,3.3169997304405285e-10,7.399376250605272e-11,1.459641782441956e-11,4.1489659201743995e-14,AGN,Non-PSR
46,4FGL J0013.1-3955,3.2802,-39.9272,332.33987,-74.936165,0.02078371,0.020043636,-14.96,1132,,16.90583,1955.6699,4.4867107e-10,4.337175e-11,4.9848233e-12,4.8477395e-13,PowerLaw,1.200456e-13,1.1396901e-14,2.0500717,0.07478925,1.3211341e-13,1.5016322e-14,1.9809018,0.10833041,0.07450506,1.4529521,1.3077415e-13,1.4074817e-14,1.7801696,0.19826326,0.0014697836,0.0010678782,0.6666667,1.9082332,522.96,11.164631,0.2268244,0.15357514,bll,0,2.8695926190813736e-10,1.0542353656717296e-09,3.421483096843758e-10,8.985353433521581e-11,4.190274863202781e-11,5.722296009431915e-13,AGN,Non-PSR
47,4FGL J0013.6+4051,3.4014,40.8563,115.2578,-21.451033,0.044589385,0.035646837,1.09,719,,6.1323133,2040.5833,1.8074563e-10,3.5286333e-11,2.0804007e-12,4.206109e-13,PowerLaw,4.5383666e-14,8.840627e-15,2.21155,0.1445066,4.5158765e-14,1.041104e-14,2.2122178,0.14623235,-0.0017525448,0.012294384,4.4665067e-14,9.016582e-15,2.2472193,0.17173387,-0.00015351434,0.00044292756,0.6666667,0.27733275,265.8761,7.623577,0.0,10.0,agn,0,3.8163743276697915e-09,5.944256198375797e-10,1.554004841475276e-10,3.308748067198941e-11,2.986814354871692e-12,7.1161479486825385e-12,AGN,Non-PSR
48,4FGL J0013.6-0424,3.4208,-4.4017,99.6602,-65.55318,0.0841216,0.06259782,50.01,316,,5.0501785,1846.4111,1.7402413e-10,3.9665323e-11,2.2130668e-12,6.4588374e-13,PowerLaw,5.574829e-14,1.2617456e-14,2.3586702,0.2422376,4.924816e-14,1.2396954e-14,2.350605,0.14496373,-0.08897229,1.0614702,5.4793748e-14,1.23406475e-14,2.426014,0.22163093,-0.00047580997,0.00031992182,0.6666667,0.8162589,277.27087,6.167051,0.0,10.0,fsrq,16,4.9174289529219095e-08,8.0550327519191e-10,1.1765602381252904e-10,2.8508679791872105e-11,1.171890275791787e-11,1.3563342919772296e-14,AGN,Non-PSR
49,4FGL J0013.9-1854,3.4804,-18.9118,74.58781,-78.09192,0.02436073,0.021585455,-64.38,1247,,11.508996,2609.2893,2.792798e-10,3.9245805e-11,3.1480432e-12,4.547574e-13,PowerLaw,4.1416225e-14,5.820269e-15,1.9660697,0.10228895,4.660675e-14,7.719121e-15,1.8764379,0.15060115,0.08232986,1.2266418,4.6279847e-14,7.339708e-15,1.6217029,0.2677723,0.0014194719,0.0011011278,0.6666667,1.6932994,260.45328,2.6081078,0.0,9.999999,bll,0,1.041818276092954e-08,4.899486927278929e-10,1.8556056691210188e-10,8.142654606135835e-11,2.0249661322746526e-11,7.530713899694952e-12,AGN,Non-PSR
50,4FGL J0014.1+1910,3.5368,19.1713,110.88994,-42.826824,0.06253615,0.04489775,53.71,1133,,6.2304435,1473.7736,1.9381756e-10,3.7487232e-11,2.295955e-12,4.346078e-13,PowerLaw,1.0209622e-13,1.9085053e-14,2.2641912,0.12803715,1.457511e-13,3.0203772e-14,2.071025,0.2772186,0.34991562,2.6598947,1.4398465e-13,3.025056e-14,1.0306013,0.6566895,0.010357802,0.005486404,0.6666667,2.7740335,280.91638,16.311121,0.5562156,0.30983162,bll,0,3.0298666353623105e-11,8.966523079578792e-10,1.7388294970555052e-10,4.475122009073296e-11,2.846682124050447e-16,2.74447153511672e-19,AGN,Non-PSR
51,4FGL J0014.1-5022,3.5479,-50.3703,317.45294,-65.69481,0.037435345,0.032193165,-23.85,1240,,10.176719,2545.143,2.5761307e-10,3.69074e-11,2.8836386e-12,4.1998013e-13,PowerLaw,4.0156738e-14,5.7531367e-15,1.9924736,0.10604622,4.7417362e-14,7.9323534e-15,1.867736,0.17179203,0.13571842,1.7620411,4.5705766e-14,7.390088e-15,1.586722,0.29849443,0.0018558124,0.0014156428,0.6666667,1.8276205,284.60275,1.6824188,0.0,10.0,bll,0,8.10096434378238e-11,4.235100603544595e-10,2.0203959338882527e-10,5.733368640958858e-11,2.3694834289100797e-11,2.2712654849867293e-15,AGN,Non-PSR
52,4FGL J0014.2+0854,3.5695,8.9114,107.61855,-52.85195,0.05396364,0.04798138,-14.14,494,,4.5348425,1016.6225,1.8242177e-10,4.409267e-11,2.6802735e-12,6.282127e-13,PowerLaw,2.6240273e-13,5.678012e-14,2.4980073,0.16695191,2.381394e-13,6.532679e-14,2.5393646,0.1484973,-0.047722973,0.58525515,2.5533555e-13,5.6890995e-14,2.5566397,0.18360731,-0.00037465306,0.00052796456,0.6666667,0.4897339,367.73215,10.884227,0.39557707,0.31181562,bll,0,9.021773328399263e-10,7.543798363762733e-10,1.7667327323334092e-10,3.076870702667378e-11,2.103380504198828e-18,3.915717576574718e-12,AGN,Non-PSR
53,4FGL J0014.3-0500,3.5864,-5.012,99.509476,-66.18239,0.032686546,0.02664262,-17.89,316,,10.860766,1877.6715,4.0482376e-10,5.2866718e-11,5.0892996e-12,7.9432104e-13,PowerLaw,1.2448247e-13,1.6190994e-14,2.3452647,0.117084794,1.2749422e-13,1.8627118e-14,2.3298507,0.13339931,0.023047293,0.33971137,1.2858676e-13,1.8017932e-14,2.2236667,0.23306042,0.0007045463,0.0012148909,0.6666667,0.7012786,628.89136,19.936464,0.49436164,0.2012559,bcu,0,1.6461286500568661e-10,1.9437453868675902e-09,2.0780974163692179e-10,9.895380348456939e-11,2.0418425630830406e-11,5.662719654860417e-16,AGN,Non-PSR
54,4FGL J0014.7+5801,3.6867,58.0272,118.074745,-4.4981065,0.019488582,0.017268365,-51.92,1224,,9.260634,9809.645,2.4973584e-10,5.3036908e-11,3.2512424e-12,5.7147684e-13,PowerLaw,3.5947003e-15,6.2901657e-16,1.7403266,0.11043132,4.7025706e-15,1.0002454e-15,1.6241788,0.1795938,0.15785687,1.92132,4.3455967e-15,9.095794e-16,1.341104,0.26793647,0.0007496283,0.0005047747,0.6666667,1.7733052,187.38676,12.931756,0.52827823,0.29052913,bll,0,4.1491318714115266e-10,3.129059789053201e-10,6.047397999031645e-11,8.099497461611094e-11,3.5753577182218166e-11,1.3628492431805306e-11,AGN,Non-PSR
55,4FGL J0014.8+6118,3.7212,61.3037,118.5573,-1.257189,0.017700072,0.016898328,-89.36,1224,,14.048099,3743.1567,6.893283e-10,1.0264458e-10,5.625217e-12,8.2172013e-13,LogParabola,5.3921264e-14,5.4714906e-15,2.0077274,0.07131763,6.864514e-14,8.4452344e-15,1.658999,0.18973738,0.27680916,3.4934657,6.58285e-14,8.207523e-15,1.0941685,0.44480944,0.0032779404,0.0017327766,0.6666667,3.6942022,364.525,3.542634,0.0,9.999999,bcu,0,3.648407087553096e-08,7.35145833097306e-10,3.834906003863381e-10,2.0334410544275983e-10,7.515878197583703e-11,8.79649738466659e-12,AGN,Non-PSR
56,4FGL J0014.9+3212,3.7268,32.2162,114.00973,-30.021877,0.10441194,0.071046986,54.81,235,,9.800221,403.67023,2.2360816e-10,4.3663115e-11,4.0294755e-12,5.4453376e-13,LogParabola,4.5027883e-12,5.20319e-13,2.676878,0.08700415,5.9085232e-12,7.868264e-13,2.4288247,0.16861759,0.3146403,3.0807612,5.6706246e-12,7.583797e-13,1.708169,0.40147224,0.018186107,0.008130112,0.6666667,3.0005465,712.7824,4.797685,0.0,10.0,bcu,0,2.586987735142543e-09,2.112242158958111e-09,1.837575092089594e-10,1.4110923367283146e-11,9.397517147595978e-16,3.452090611589663e-15,AGN,Non-PSR
57,4FGL J0015.2+3537,3.8247,35.6172,114.71823,-26.677507,0.0366336,0.030836364,-81.91,235,,5.399805,3627.431,1.3006211e-10,3.387386e-11,1.4447513e-12,3.777386e-13,PowerLaw,9.746245e-15,2.421097e-15,2.0663972,0.2037013,8.645869e-15,2.531946e-15,2.114525,0.1527464,-0.056847345,0.78044784,9.66803e-15,2.5162213e-15,2.0753982,0.27968657,-3.198981e-05,0.00054327585,0.6666667,0.04489037,152.45686,5.3667583,0.0,10.0,bll,0,2.4149751087776394e-09,3.826186312227975e-10,6.665277357820187e-11,2.468515669651339e-11,1.2501851116841767e-11,2.7488410853093725e-12,AGN,Non-PSR
58,4FGL J0015.6+5551,3.9071,55.8636,117.8881,-6.6570644,0.01942691,0.016589964,79.63,1224,,10.681839,5870.8926,3.4864447e-10,5.7740743e-11,4.0214164e-12,5.941593e-13,PowerLaw,1.0975117e-14,1.5932099e-15,1.9079775,0.10778239,1.0331547e-14,1.8565264e-15,1.9389119,0.10031315,-0.029441735,0.5630203,1.0986739e-14,1.7225408e-15,1.9070624,0.17221698,2.4715507e-06,0.00027144866,0.6666667,0.019042253,317.05115,8.877668,0.2728972,0.28412822,bll,0,4.1105427395216054e-10,9.458798189143636e-10,2.0749173212930572e-10,7.596651779850916e-11,2.774505625247059e-11,1.9178785296003475e-11,AGN,Non-PSR
59,4FGL J0015.9+2440,3.9917,24.6805,112.76397,-37.48992,0.03046633,0.027506037,-5.32,1342,,8.170248,2312.8862,2.1649577e-10,3.7419127e-11,2.4443232e-12,4.4011553e-13,PowerLaw,4.1239425e-14,7.129542e-15,2.1628017,0.15662351,3.805991e-14,7.4483275e-15,2.2232592,0.1299406,-0.04911716,0.8798769,4.1712212e-14,7.5992645e-15,2.1111338,0.26607433,0.0001720561,0.00074017985,0.6666667,0.20568918,278.50186,12.560624,0.34824002,0.24431999,bcu,0,1.5159466570935365e-08,6.990819034768947e-10,8.936507089885026e-11,6.761217974382561e-11,6.570650707554693e-12,5.88604035303697e-12,AGN,Non-PSR
60,4FGL J0016.2-0016,4.061,-0.2806,104.012276,-61.85269,0.040333964,0.03749702,26.0,1295,,20.640505,363.43,4.753951e-10,5.1616926e-11,9.949862e-12,6.765418e-13,LogParabola,1.4242701e-11,8.570627e-13,2.726546,0.050309055,1.6740364e-11,1.1746254e-12,2.5850232,0.07921617,0.18653215,4.009281,1.6275082e-11,1.1300072e-12,2.1430345,0.1933121,0.0113934325,0.0039052467,0.6666667,4.117657,1548.8195,69.39717,0.476826,0.14220944,fsrq,0,2.4813996191141996e-08,4.036454726019656e-09,5.202497321832311e-10,1.5541802230669006e-17,3.66361368325796e-12,1.5139566202527089e-15,AGN,Non-PSR
61,4FGL J0016.5+1702,4.1396,17.0389,111.096794,-45.029816,0.1576355,0.13925701,-77.57,1303,,5.7312074,622.57336,1.7644773e-10,3.9009462e-11,3.0842006e-12,5.4260323e-13,PowerLaw,1.001226e-12,1.707633e-13,2.6308897,0.12986009,1.4210908e-12,2.7359386e-13,2.3538966,0.3034599,0.44820043,2.5804365,1.3374112e-12,2.553957e-13,1.4538977,0.72432286,0.01766192,0.011370583,0.6666667,2.5998757,488.8601,7.7661843,0.22114368,0.3660779,fsrq,4,2.2822218781470838e-08,1.2327469045558814e-09,2.1399494676277442e-10,1.0980054539200257e-11,6.451827625359467e-18,3.2204579714784076e-12,AGN,Non-PSR
62,4FGL J0017.0-0649,4.2635,-6.8317,99.46171,-68.12262,0.03614022,0.031144729,-63.68,587,,10.720092,1008.6437,3.3935232e-10,4.543576e-11,4.4512835e-12,5.294181e-13,PowerLaw,4.6350873e-13,5.399599e-14,2.3924778,0.094151214,4.868787e-13,6.551262e-14,2.370499,0.10895304,0.0364026,0.66064906,4.7886586e-13,6.0573494e-14,2.300876,0.17387098,0.00078035716,0.0013043818,0.6666667,0.6860577,587.2284,23.676846,0.37011778,0.17435607,bcu,0,1.1560274439104123e-11,1.6060847096710518e-09,2.4760377081989304e-10,6.979449657107395e-11,8.961485199743269e-12,3.4699552259320754e-12,AGN,Non-PSR
64,4FGL J0017.5-0514,4.3949,-5.2347,101.209854,-66.667816,0.029232875,0.025224146,25.07,316,,23.148046,808.75867,8.684278e-10,6.5405965e-11,1.2202161e-11,8.882785e-13,LogParabola,2.2815111e-12,1.3258866e-13,2.5345943,0.044660076,2.5841538e-12,1.7238104e-13,2.5544698,0.05932179,0.110736616,3.1191134,2.5173529e-12,1.6891803e-13,2.2853482,0.11731377,0.0036312276,0.0016582585,0.6666667,2.6739016,1763.1399,224.79675,0.9487254,0.26082274,FSRQ,0,1.710404617938366e-08,5.1403632461699544e-09,7.178611038938243e-10,8.753775482261972e-11,2.3309493224488165e-11,2.0177154895885743e-15,AGN,Non-PSR
65,4FGL J0017.8+1455,4.4711,14.9228,110.96526,-47.16783,0.06709993,0.05334691,67.69,1303,,7.4618998,1733.5139,2.449952e-10,4.104589e-11,2.7818128e-12,4.5714723e-13,PowerLaw,8.7472286e-14,1.4337913e-14,2.1791823,0.12555651,1.0723006e-13,2.232153e-14,2.0409412,0.23200671,0.20386355,1.6166002,1.118881e-13,2.4613932e-14,1.1713345,0.9672762,0.008137436,0.008264866,0.6666667,1.562283,302.01605,8.823655,0.30299813,0.33044663,bll,0,7.473189601869823e-12,6.608715241718244e-10,1.8429448245260716e-10,6.553717291080119e-11,1.0673005881867148e-11,2.2370020332646012e-12,AGN,Non-PSR
66,4FGL J0018.4+2946,4.6151,29.7792,114.44117,-32.54827,0.022633892,0.02127709,8.53,235,,12.004145,5379.739,2.612357e-10,3.9930906e-11,3.4871455e-12,5.404916e-13,PowerLaw,1.0828928e-14,1.5882263e-15,1.7145041,0.093461186,1.36891485e-14,2.4135054e-15,1.5531559,0.15376137,0.13607325,1.9924905,1.2746726e-14,2.090632e-15,1.331669,0.22208281,0.00091730576,0.0005347227,0.6666667,2.0306904,187.19193,5.4117527,0.0,10.0,bll,0,5.102302261250635e-12,1.3538407894753135e-10,1.4888468236051722e-10,8.867462319983588e-11,2.1077292688964633e-11,2.140753026236286e-11,AGN,Non-PSR
67,4FGL J0019.2-5640,4.8106,-56.6826,311.75082,-59.890987,0.045452803,0.03435171,-73.07,1356,,8.953907,1436.7468,2.0286714e-10,3.12045e-11,2.4053411e-12,3.548785e-13,PowerLaw,1.1326886e-13,1.6448472e-14,2.2656467,0.12278334,1.170159e-13,1.948635e-14,2.2494297,0.13900854,0.02424963,0.3739991,1.1832007e-13,1.8969694e-14,2.127272,0.26246452,0.00096658943,0.0017218034,0.6666667,0.7122564,358.30795,22.939634,0.60546553,0.23844005,bcu,0,1.5532448938149201e-10,7.640870158809321e-10,1.4296015760084657e-10,4.861440416892293e-11,1.0280158668773964e-11,5.622969457436957e-16,AGN,Non-PSR
68,4FGL J0019.3-8152,4.8327,-81.8798,304.31436,-35.16209,0.02146211,0.019241892,-62.02,424,,15.827942,2274.4697,5.3106086e-10,4.9761088e-11,5.914436e-12,5.547041e-13,PowerLaw,1.04663945e-13,9.799065e-15,2.1021957,0.07554549,1.0748458e-13,1.2113403e-14,2.0818393,0.094057135,0.018712848,0.40838414,1.10543756e-13,1.12373235e-14,1.9339173,0.1483041,0.0007440442,0.0006076632,0.6666667,1.3757368,633.1176,14.4204,0.29045328,0.14189209,bll,0,2.4877381932242315e-08,1.3534499077039186e-09,3.5077965532259725e-10,1.2348365385772553e-10,4.6970042438809756e-11,3.649584540826867e-12,AGN,Non-PSR
69,4FGL J0019.6+7327,4.9031,73.456,120.63282,10.72648,0.020043636,0.019180218,-17.47,233,,21.933533,1100.5109,1.2713018e-09,7.91505e-11,2.1117205e-11,1.4454695e-12,PowerLaw,1.5811312e-12,9.127193e-14,2.5941908,0.04427266,1.7428457e-12,1.1566757e-13,2.5854518,0.05952287,0.07975241,2.5625916,1.7351156e-12,1.1690655e-13,2.319292,0.12149048,0.0028610495,0.0011963206,0.6666667,2.9824967,2487.882,288.2406,0.9511126,0.26017255,fsrq,0,5.702703309573565e-10,7.898514731152773e-09,1.0636477254521992e-09,2.125647574624523e-10,4.798223884189268e-12,1.5602987457090573e-15,AGN,Non-PSR
70,4FGL J0019.6+2022,4.907,20.3755,112.90082,-41.875835,0.033611637,0.031514764,-57.59,1133,,9.600923,1793.6635,2.784284e-10,4.0866515e-11,3.1332927e-12,4.518287e-13,PowerLaw,9.165942e-14,1.3215092e-14,2.152031,0.10616746,1.1052034e-13,1.871853e-14,2.12498,0.1550773,0.15015662,1.8228937,1.0928754e-13,1.9191905e-14,1.6649582,0.37516862,0.003795219,0.0029878737,0.6666667,1.6236689,337.88544,11.28768,0.41340557,0.262048,bll,0,9.068816878010644e-12,9.757150642997203e-10,2.447565761176662e-10,5.923248003192327e-11,6.160054671217052e-12,2.1941070921932537e-12,AGN,Non-PSR
71,4FGL J0021.0+0322,5.2565,3.3783,108.237045,-58.623074,0.028986182,0.025039129,-29.68,1355,,7.1000338,4172.7144,1.6827795e-10,3.7139253e-11,1.9851636e-12,4.3131194e-13,PowerLaw,1.0322472e-14,2.2119431e-15,1.8668073,0.14647624,1.2451074e-14,3.1437401e-15,1.7216243,0.24928713,0.1320154,1.2610363,1.2065486e-14,2.9300661e-15,1.4211702,0.4374165,0.0013641249,0.0013680798,0.6666667,1.4256657,125.783005,16.11443,0.53114396,0.3619628,bcu,0,3.4685108517978902e-12,4.1206155154682733e-10,8.858259264998836e-11,5.061772181957913e-11,1.8722143627081245e-11,4.4805769337796786e-12,AGN,Non-PSR
72,4FGL J0021.5-2552,5.3912,-25.8681,41.9261,-83.19968,0.017268365,0.016528292,-31.59,1188,,21.203888,1389.8618,6.2927413e-10,5.069824e-11,7.0060997e-12,5.470889e-13,PowerLaw,3.4881196e-13,2.584707e-14,2.09977,0.05749462,3.6900433e-13,3.224039e-14,2.0663612,0.07069952,0.038864486,1.133172,3.6317715e-13,2.904753e-14,1.9879282,0.105254196,0.0006884952,0.0005918262,0.6666667,1.3520695,751.585,24.355541,0.34595254,0.12892129,bll,0,9.039903048346787e-09,1.6656813706106277e-09,4.74271455441766e-10,1.6584926487706042e-10,2.4066469303529736e-11,1.234891008894401e-11,AGN,Non-PSR
73,4FGL J0021.6-0855,5.4115,-8.9174,100.40253,-70.47483,0.11853499,0.07900276,85.84,587,,4.7426553,1163.7213,1.471323e-10,3.5480414e-11,1.8575293e-12,4.1795322e-13,PowerLaw,1.3934311e-13,3.0675857e-14,2.3502548,0.17009239,1.714395e-13,4.297804e-14,2.1161711,0.40486714,0.2468853,1.4760517,1.6885094e-13,4.2288774e-14,1.4315037,0.9184468,0.007905438,0.007891183,0.6666667,1.6988573,242.08269,12.188523,0.68671453,0.4181242,bll,0,6.614223835299526e-09,5.055917906560126e-10,1.664106075160987e-10,2.2381938316606842e-11,3.780065368656554e-15,7.417841404742782e-17,AGN,Non-PSR
74,4FGL J0021.9-5140,5.4985,-51.6728,313.70114,-64.835396,0.017700072,0.015726546,52.51,1240,,22.871876,1691.6196,6.212288e-10,4.6821977e-11,6.9044575e-12,5.277166e-13,PowerLaw,2.2313355e-13,1.609343e-14,2.042762,0.05549212,2.3581267e-13,2.0038665e-14,2.0047066,0.07007171,0.03680977,1.059753,2.324076e-13,1.8050657e-14,1.929382,0.10136266,0.00056943094,0.00046056753,0.6666667,1.3316349,747.33966,18.849268,0.26840726,0.11446567,bll,0,2.5975774864406276e-09,1.2725073217367822e-09,4.820870369570684e-10,1.3383226471486154e-10,5.157420324142237e-11,1.4243101489896937e-11,AGN,Non-PSR
75,4FGL J0022.0+0006,5.5154,0.1134,107.20704,-61.85817,0.026580947,0.024175711,25.86,1232,,7.358484,18064.906,1.06537654e-10,3.768555e-11,1.9088574e-12,5.0068754e-13,PowerLaw,8.018653e-16,2.1034999e-16,1.4715182,0.17375848,6.6354597e-16,2.1338766e-16,1.5059911,0.13055088,-0.062057972,0.9743299,7.668225e-16,2.3462082e-16,1.540326,0.2866135,-7.035363e-05,0.00024337218,0.6666667,0.24688457,52.955296,8.9755745,0.0,10.0,bll,0,1.022026322079761e-12,4.157685029593239e-10,9.251661936549027e-11,1.100043927476646e-11,1.0480223459896632e-11,2.415129381205805e-11,AGN,Non-PSR
77,4FGL J0022.1-1854,5.5353,-18.9068,82.08266,-79.37435,0.013444656,0.012581238,27.3,1247,,25.478495,1955.795,8.328883e-10,5.850256e-11,9.4906565e-12,7.3250195e-13,PowerLaw,2.1556564e-13,1.4727904e-14,1.9354254,0.04875402,2.481732e-13,2.0223815e-14,1.8248175,0.07684233,0.09708254,2.6534843,2.3837798e-13,1.821675e-14,1.6610537,0.1205609,0.0013078535,0.0005784703,0.6666667,2.8053083,742.57623,3.0645726,0.0,10.0,bll,0,3.668458870009772e-10,1.2460045217821403e-09,6.301867361280244e-10,2.7254454249003857e-10,3.426613853774185e-11,2.63133334565957e-11,AGN,Non-PSR
78,4FGL J0022.5+0608,5.6376,6.1343,110.012115,-56.01111,0.013753018,0.0128896,-38.45,1355,,41.94831,1126.1342,1.9009878e-09,8.582765e-11,2.1512599e-11,8.768094e-13,PowerLaw,1.7259507e-12,6.729971e-14,2.1697786,0.031866338,1.8046108e-12,8.3257816e-14,2.1405156,0.03923954,0.0326319,1.6125371,1.7907306e-12,7.572276e-14,2.0600846,0.06130793,0.00078584044,0.00040075346,0.6666667,2.2348447,2147.1528,48.994625,0.2582087,0.08110494,bll,0,2.3688746964012353e-08,5.78318282151713e-09,1.4741795562045468e-09,4.210759796396957e-10,8.447657157129029e-11,1.4610554086025296e-11,AGN,Non-PSR
79,4FGL J0023.4+0920,5.8513,9.3475,111.42019,-52.896538,0.02621091,0.024484074,-49.03,494,,22.644386,939.9425,1.2193344e-09,8.754603e-11,7.603335e-12,6.652115e-13,PLSuperExpCutoff,1.391891e-12,8.672554e-14,2.2529113,0.046860043,1.9164323e-12,1.4249387e-13,1.8338984,0.1277537,0.44762367,6.883797,1.8290913e-12,1.3622319e-13,0.91020215,0.31599844,0.013931161,0.0034614666,0.6666667,7.009739,931.35333,7.1118784,0.039543238,0.21351759,PSR,0,2.0432798564229415e-08,2.991561443010937e-09,1.0044809428677581e-09,1.5507967132677436e-10,1.3185092774536944e-11,2.1718556654178912e-14,Non-AGN,PSR
81,4FGL J0023.7-6820,5.9347,-68.3381,306.7893,-48.58217,0.04902982,0.045761164,-86.15,758,,12.622714,453.92496,2.340999e-10,3.18748e-11,5.0131353e-12,4.569598e-13,PowerLaw,3.6696458e-12,3.2775998e-13,2.765263,0.07592258,4.1819608e-12,4.4021893e-13,2.7319782,0.09677886,0.11925611,1.9217516,3.982782e-12,4.039402e-13,2.5146673,0.19165434,0.0045343097,0.0034074995,0.6666667,1.6084484,1000.56647,29.871029,0.461667,0.1593101,bcu,0,6.909480543271229e-09,1.8094579168348446e-09,1.8573681481726112e-10,3.939731527125012e-11,9.263992991373178e-16,9.821280319569016e-16,AGN,Non-PSR
82,4FGL J0023.7+4457,5.9477,44.951,117.80447,-17.645323,0.04502109,0.030651346,-58.78,783,,13.386444,874.5667,4.233854e-10,4.614427e-11,5.83955e-12,5.40932e-13,PowerLaw,8.4771047e-13,7.6995275e-14,2.4419997,0.07342113,9.492939e-13,9.954628e-14,2.3874292,0.098467514,0.09911969,1.9071074,9.138551e-13,9.391504e-14,2.2051697,0.17925437,0.0024610236,0.0018204177,0.6666667,1.7206562,924.78107,30.200375,0.50275177,0.17218839,fsrq,0,1.397162225323656e-12,2.0846506743055215e-09,3.823979466410776e-10,5.5199601833866296e-11,6.850374434375084e-12,2.3261377633115865e-12,AGN,Non-PSR
