,Source_Name,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,BLLness,FSRQness
2317,4FGL J1216.8-5955,0.05279186,0.041444074,4.62,1629,,12.509464,1420.5975,1.1174592e-09,1.10841294e-10,1.0356658e-11,1.7056246e-12,LogParabola,5.917783e-13,5.738249e-14,2.5442684,0.06722101,7.864713e-13,8.252534e-14,2.6020303,0.13728195,0.28084597,4.274585,7.712522e-13,8.3331643e-14,1.7562361,0.30125573,0.008552756,0.0033788239,0.6666667,3.9368007,1115.8124,4.3085957,0.0,10.0,unid,1,3.6171229567116825e-08,5.871056529827001e-09,8.682125018921738e-10,1.3215196992266698e-10,2.6995516011398685e-14,7.153468525270424e-16,Non-BLL,Non-FSRQ
2318,4FGL J1217.2-2500,0.07178706,0.066976584,-73.38,963,,4.500232,1229.5621,1.874607e-10,4.3933013e-11,2.44349e-12,5.651346e-13,PowerLaw,1.588835e-13,3.5343703e-14,2.3858435,0.1459419,2.5114893e-13,6.194725e-14,1.8925458,0.47806814,0.63621557,2.9305894,2.410738e-13,5.9633125e-14,0.46296483,0.94914645,0.017907187,0.009301736,0.6666667,2.985912,316.49582,3.3220978,0.0,10.0,unid,0,7.517052084959897e-12,6.535443297650545e-10,2.2747216610330412e-10,5.063171756858331e-11,6.006351574420565e-18,1.8521197609244155e-17,Non-BLL,Non-FSRQ
2322,4FGL J1218.6-1049,0.1621376,0.12932771,-42.63,1212,,5.7065945,422.82535,1.1533725e-10,4.3571338e-11,2.6745327e-12,6.536754e-13,LogParabola,2.8680756e-12,5.286368e-13,2.8315759,0.14084034,4.523397e-12,8.7059515e-13,2.3985286,0.40079072,0.6874057,2.9810805,4.367666e-12,8.2793614e-13,0.72687286,1.0295497,0.041898023,0.020582356,0.6666667,3.131968,417.56644,14.518389,0.53262705,0.276247,unid,1,4.091050165300203e-09,1.548894013048141e-09,1.1327698501428785e-10,4.697813573714887e-19,4.236938084449873e-14,4.515366792099858e-18,Non-BLL,Non-FSRQ
2329,4FGL J1220.1-5558,0.04656291,0.037373673,25.99,1313,,8.018604,1514.1364,4.4140316e-10,6.1001884e-11,5.868428e-12,8.9255925e-13,PowerLaw,2.290339e-13,3.0971502e-14,2.4063241,0.09943132,2.7936003e-13,4.2465922e-14,2.3077493,0.15913746,0.17036566,2.0241766,2.7653032e-13,4.3167418e-14,1.821814,0.3115872,0.0045555998,0.0025226753,0.6666667,2.1490593,647.9218,15.118512,0.3697902,0.19934916,unid,0,1.3968422252208512e-10,1.5387296992130928e-09,4.2528466859259595e-10,9.445237647565108e-11,2.4247038838548507e-12,3.778728327149313e-15,Non-BLL,Non-FSRQ
2332,4FGL J1220.1-2458,0.030774692,0.0257792,-9.81,963,,7.984574,5467.7573,2.2317663e-10,4.7634164e-11,2.6092659e-12,5.0769843e-13,PowerLaw,8.18458e-15,1.5897269e-15,1.8821644,0.13709113,8.989715e-15,2.0286145e-15,1.8326031,0.18156268,0.059543096,0.7859219,9.021778e-15,1.9113908e-15,1.6149886,0.2744364,0.0006873405,0.000654272,0.6666667,1.1101097,177.97821,8.773532,0.152527,0.5737443,unid,0,6.056398493825554e-09,3.3615804584385955e-10,1.1385340586977932e-10,6.420339260237995e-11,1.861924850410368e-11,1.1304499870912199e-11,Non-BLL,Non-FSRQ
2334,4FGL J1220.5-2745,0.08467666,0.06691491,-27.89,796,,4.7391787,776.096,1.5524848e-10,3.8065436e-11,2.7201273e-12,6.0484706e-13,PowerLaw,4.940053e-13,1.01039775e-13,2.6325696,0.15684243,5.4705096e-13,1.3150664e-13,2.6082008,0.19341339,0.076375894,0.7369346,5.289194e-13,1.2101016e-13,2.445505,0.31759143,0.002178884,0.0035087683,0.6666667,0.6955034,417.2027,13.970905,0.6740041,0.35162625,unid,0,2.956352140870422e-08,1.2292317164153133e-09,5.370058217546436e-11,3.861473987787356e-11,5.290767823851183e-13,6.698114862482843e-17,Non-BLL,Non-FSRQ
2336,4FGL J1221.4-0634,0.02732102,0.025840875,-56.8,1102,,19.718563,1090.6469,9.2347224e-10,7.639825e-11,5.6905587e-12,6.145719e-13,LogParabola,7.790233e-13,5.8114375e-14,2.2259698,0.05859802,1.009755e-12,8.94537e-14,1.9113137,0.11352214,0.35048434,4.8670588,9.665701e-13,8.674824e-14,1.1349499,0.3493248,0.010172582,0.0033788013,0.6666667,5.022005,646.95483,5.747886,0.0,10.0,unid,0,1.113989256396053e-08,1.865156917801869e-09,7.61129215209877e-10,1.5232044792146127e-10,6.833040210041386e-12,2.384173154040825e-12,Non-BLL,Non-FSRQ
2349,4FGL J1224.6+7011,0.065928146,0.04995491,20.45,1003,,7.3595676,407.79312,1.1993574e-10,2.5729538e-11,3.884305e-12,5.6065775e-13,PowerLaw,3.5677461e-12,4.8330524e-13,3.0066102,0.11939675,3.2361021e-12,5.375088e-13,3.0110216,0.097213425,-0.06284736,1.0032617,3.5249269e-12,4.7929716e-13,3.0436988,0.12056825,-0.000660536,0.00060560997,0.6666667,0.6044065,1017.6983,9.71817,0.14240581,0.20674825,unid,18,6.541690800165867e-11,1.3804910548032012e-09,8.580500199251162e-11,1.826073840749398e-11,4.9289764977866746e-12,1.053284834636012e-15,Non-BLL,Non-FSRQ
2356,4FGL J1225.9+2951,0.016651638,0.015479855,-84.78,371,,33.330486,1431.7927,1.523217e-09,8.5400104e-11,8.350315e-12,5.862841e-13,LogParabola,6.3132014e-13,3.33363e-14,2.070834,0.039497063,8.7023786e-13,5.508211e-14,1.6975391,0.087151185,0.4088674,8.534708,8.341073e-13,5.2009097e-14,0.74199235,0.22242035,0.010282871,0.0018064097,0.6666667,8.774043,870.08673,11.174189,0.12540618,0.08615746,unid,0,2.2757679421503418e-11,1.9225563363534093e-09,1.0934018135344559e-09,3.8351927189594903e-10,1.3882392631281437e-11,5.026553175427328e-13,Non-BLL,Non-FSRQ
2360,4FGL J1226.8-4907,0.08288815,0.06561978,42.33,1345,,5.3738194,566.0527,4.4898263e-10,8.8299805e-11,9.07838e-12,1.5530241e-12,PowerLaw,3.6669092e-12,6.126722e-13,2.7288082,0.09070372,5.0595006e-12,8.859238e-13,2.6087654,0.17352101,0.20860724,2.548928,5.0505407e-12,1.3188098e-12,2.000923,0.9013217,0.011357118,0.013406844,0.6666667,2.6571448,1273.9948,24.32346,0.5215202,0.19529009,unid,277,8.067793544341839e-08,4.611974357970894e-09,5.101928879369666e-10,2.5112183166253743e-11,1.511376642598667e-14,2.8764657756391587e-12,Non-BLL,Non-FSRQ
2362,4FGL J1228.0-6918,0.042307492,0.038298767,-61.26,498,,4.237203,2266.5862,2.0995715e-10,4.9980773e-11,2.7380418e-12,8.000555e-13,PowerLaw,4.1356512e-14,9.823183e-15,2.3863547,0.16254635,4.6670675e-14,1.1975608e-14,2.4583764,0.25048724,0.08343789,0.82487005,4.2800785e-14,1.6189502e-14,2.3221776,0.17737973,0.00046074486,0.0020130333,0.6666667,0.2865676,307.9391,4.441896,0.0,9.999999,unid,0,1.9220794660740337e-12,8.273020046800639e-10,1.6519864642905446e-10,3.324754707656474e-11,8.831292468147733e-12,3.500598790874554e-13,Non-BLL,Non-FSRQ
2368,4FGL J1229.5-3048,0.09398924,0.056862257,2.3,796,,4.4063888,1186.9866,1.6251456e-10,3.9384038e-11,2.1886512e-12,5.2601706e-13,PowerLaw,1.5251076e-13,3.436802e-14,2.4191608,0.16976571,1.8668502e-13,4.9663473e-14,2.1917691,0.33863896,0.21276347,1.1707958,1.7791161e-13,4.6048828e-14,1.8422185,0.56644756,0.0045857485,0.0046483413,0.6666667,1.2565565,303.73993,6.0970263,0.0,9.999999,unid,0,1.2889914913216671e-08,4.034566569721676e-10,1.7005845343032178e-10,3.144430202328685e-11,9.925088095136259e-13,8.449572533123843e-17,Non-BLL,Non-FSRQ
2376,4FGL J1231.6-5116,0.028369455,0.02664262,-38.7,1345,,22.481676,701.86505,1.0886991e-09,8.373857e-11,9.860406e-12,7.956921e-13,LogParabola,3.5851383e-12,2.0994796e-13,2.5381248,0.04416202,5.512771e-12,3.6129173e-13,2.2260246,0.10355713,0.6046981,9.340146,5.389531e-12,3.4343806e-13,0.52685875,0.25042862,0.029599363,0.0037539585,0.6666667,9.489094,1541.9852,6.8832145,0.0,10.0,unid,0,6.878385014341681e-12,5.3797739596461724e-09,1.1390876020200835e-09,1.3531739964656175e-11,2.385980639341037e-15,9.398315608497663e-17,Non-BLL,Non-FSRQ
2377,4FGL J1231.6-6511,0.027629381,0.025162475,23.0,68,,16.08458,1026.3673,1.7593371e-09,1.4043293e-10,1.1808407e-11,1.5008654e-12,LogParabola,1.928211e-12,1.4653049e-13,2.5036075,0.054294877,2.6977487e-12,2.3248596e-13,2.1765957,0.13532318,0.46407315,5.8084598,2.6410853e-12,2.1854714e-13,0.91932154,0.2244971,0.01699193,0.002418035,0.6666667,5.929793,1341.1769,5.507137,0.0,10.0,unid,0,3.4308680341155195e-08,5.255166080075924e-09,1.6437404770641706e-09,1.5154723309596108e-10,1.032357619529245e-11,1.3761905230300596e-14,Non-BLL,Non-FSRQ
2381,4FGL J1233.0+1333,0.04656291,0.039223857,-73.47,878,,9.544847,897.2682,3.202029e-10,4.592218e-11,4.651274e-12,5.982098e-13,PowerLaw,6.2452116e-13,7.68994e-14,2.488308,0.09496358,7.5270443e-13,1.0760391e-13,2.3898134,0.15170011,0.17964254,2.0456462,7.261329e-13,1.024542e-13,1.996375,0.312015,0.005534926,0.0035156496,0.6666667,2.124083,663.4991,15.586022,0.3780263,0.1775528,unid,0,8.230586893455405e-13,1.8243329069633774e-09,2.645613728091689e-10,4.848666260159895e-11,2.525593666494186e-12,2.8307780216745633e-16,Non-BLL,Non-FSRQ
2395,4FGL J1239.7-3455,0.06722327,0.06142604,22.83,421,,4.2597814,663.3181,1.3321577e-10,3.665764e-11,2.4648656e-12,5.6987455e-13,PowerLaw,6.658094e-13,1.4483515e-13,2.670217,0.167557,6.660029e-13,1.8028625e-13,2.673617,0.16681421,-0.0024138873,0.0,6.639891e-13,1.4982012e-13,2.6803977,0.16606276,-9.825013e-05,0.0021154154,0.6666667,0.058730796,397.82742,10.3723755,0.482859,0.35674736,unid,0,9.12033737421325e-09,1.1789279552587573e-09,1.3916228412680365e-11,2.8191471726501938e-11,5.19863015482902e-12,6.131002349145549e-15,Non-BLL,Non-FSRQ
2406,4FGL J1243.7+1727,0.04008727,0.035400145,-41.33,1457,,5.0214667,4963.574,1.0138812e-10,3.0071765e-11,1.1943681e-12,3.299355e-13,PowerLaw,4.492438e-15,1.239709e-15,1.8691648,0.20256005,5.663676e-15,1.9045428e-15,1.5266235,0.4098205,0.23057482,1.0110282,5.413902e-15,1.7410715e-15,1.1314018,0.7978322,0.0019641514,0.0022331583,0.6666667,1.1909034,81.73429,1.5012115,0.0,10.0,unid,0,1.3621682448672345e-08,7.802478801943735e-11,5.2168280112452337e-11,2.7072354774615448e-11,1.3055553166330114e-11,2.864190872323147e-12,Non-BLL,Non-FSRQ
2409,4FGL J1244.3-6233,0.022633892,0.020537019,69.41,594,,11.779199,2161.01,1.7057695e-09,1.6247603e-10,2.4333131e-11,3.0410726e-12,PowerLaw,3.7398792e-13,3.5556695e-14,2.4725637,0.065879166,4.465919e-13,4.8203242e-14,2.429469,0.108040564,0.13693757,2.6435852,4.4924305e-13,4.7550156e-14,1.9700161,0.2337862,0.003299108,0.0014555288,0.6666667,3.0165281,1502.147,5.773741,0.0,9.999999,unid,4,3.471422971301763e-08,7.23948634373528e-09,1.7984896905076653e-09,3.147905269784701e-10,3.2271827571372924e-11,7.291863510575092e-13,Non-BLL,Non-FSRQ
2424,4FGL J1250.8-5424,0.07098531,0.050756656,-40.48,706,,4.5913453,2024.5381,2.4049332e-10,5.4944875e-11,2.904139e-12,7.230425e-13,PowerLaw,6.1844e-14,1.4123597e-14,2.2931762,0.15323046,7.0870434e-14,1.8385306e-14,2.225647,0.1986247,0.088433355,0.8830995,6.724088e-14,1.7652492e-14,2.0769458,0.29530424,0.0010931937,0.0014791229,0.6666667,0.7680032,307.1511,10.714524,0.41372034,0.38519868,unid,4,1.0685762691364786e-10,7.095377618782095e-10,1.9112958438149974e-10,5.0944318208401285e-11,7.498422022189644e-12,2.5541255308653144e-12,Non-BLL,Non-FSRQ
2425,4FGL J1250.9-4943,0.024730764,0.02121542,-28.28,882,,12.702795,2133.4543,5.363597e-10,5.810415e-11,5.9792176e-12,6.4575455e-13,PowerLaw,1.2103036e-13,1.3066723e-14,2.109055,0.07946354,1.3992445e-13,1.7430181e-14,2.0328782,0.11624755,0.11387908,2.06577,1.3694635e-13,1.7044055e-14,1.7263931,0.22365393,0.0021490655,0.0012607742,0.6666667,2.2054763,581.0679,20.976889,0.5122914,0.19710103,unid,0,7.54843210160061e-09,1.4997929564941614e-09,3.1490210439244493e-10,1.6522805346141922e-10,3.7532667945816556e-11,1.4203941020528277e-15,Non-BLL,Non-FSRQ
2428,4FGL J1252.7-2520,0.11316946,0.09435927,-87.42,301,,4.2468963,604.7594,1.5242992e-10,4.378522e-11,3.5857062e-12,8.583004e-13,PowerLaw,1.1488715e-12,2.425856e-13,2.8229656,0.18563664,1.2198803e-12,3.1692487e-13,2.7425232,0.37829238,0.06538705,0.395154,1.2161377e-12,2.897663e-13,2.5813704,0.47918877,0.0028108202,0.00543736,0.6666667,0.710089,537.7831,6.128562,0.0,10.0,unid,0,1.6858318907519987e-10,1.2558077910895804e-09,1.708803931688152e-10,1.015104320045701e-11,4.704555321699555e-12,5.909828944076549e-17,Non-BLL,Non-FSRQ
2437,4FGL J1254.7-4516,0.03546182,0.0332416,74.03,882,,5.5896573,4025.245,1.8456599e-10,4.375811e-11,2.059436e-12,4.766908e-13,PowerLaw,1.1460358e-14,2.611781e-15,2.0086071,0.14697626,1.902084e-14,5.220331e-15,1.7668023,0.40039435,0.5406611,2.622482,1.8385712e-14,4.0091323e-15,0.30348366,0.39672837,0.007879722,0.0012636707,0.6666667,2.770995,180.40543,3.4578133,0.0,10.0,unid,4,1.7367791926847786e-10,1.6254839141360833e-10,1.1058145371611872e-10,6.882630576576787e-11,1.1387395366935227e-11,4.929759215416365e-17,Non-BLL,Non-FSRQ
2445,4FGL J1256.8+5329,0.051311713,0.049893238,-57.39,1156,,8.699712,785.88214,2.5525032e-10,3.965975e-11,4.5072743e-12,6.415664e-13,PowerLaw,7.8952025e-13,1.0253411e-13,2.6380432,0.100629896,8.5426414e-13,1.2582509e-13,2.643153,0.1202756,0.056713138,0.88080144,8.6836414e-13,1.3644173e-13,2.400403,0.30930647,0.003272854,0.003610036,0.6666667,1.1022421,909.0784,5.014545,0.0,10.0,unid,0,2.167637319638871e-10,1.6494369203812198e-09,2.063689497067145e-10,4.5997247677398434e-11,3.157264356564671e-17,1.3498614118839791e-12,Non-BLL,Non-FSRQ
2446,4FGL J1257.0-6339,0.018995201,0.017330037,-47.3,594,,12.196523,2134.8022,1.7747688e-09,1.6270149e-10,2.5310587e-11,3.1154454e-12,PowerLaw,4.0104226e-13,3.670854e-14,2.4723258,0.06753705,4.766145e-13,5.3275496e-14,2.4178352,0.12041649,0.15474743,2.253078,4.787013e-13,5.03941e-14,1.9374785,0.27902237,0.0036638903,0.0017946587,0.6666667,2.616721,1556.6307,48.310104,0.6421644,0.1957736,unid,0,1.2784050795744406e-07,4.407388676241908e-09,1.8199437512578243e-09,3.6408195902559726e-10,3.813808296948551e-11,2.6688295128550477e-13,Non-BLL,Non-FSRQ
2451,4FGL J1258.4+6554,0.053840294,0.048906475,-5.53,863,,5.2336006,2105.773,1.05283865e-10,2.343955e-11,1.2045654e-12,2.7900135e-13,PowerLaw,2.4637763e-14,5.4772496e-15,2.1981633,0.18170719,2.5345713e-14,6.865751e-15,2.1662955,0.27164736,0.021117989,0.085835986,2.6860004e-14,6.80975e-15,1.7171965,0.80077,0.0020723913,0.0032817193,0.6666667,0.9335207,207.07504,11.190215,0.47274986,0.3066305,unid,0,1.551392081466929e-08,3.897422107268511e-10,5.51834229353676e-12,4.719884552639719e-11,3.373937414175021e-12,5.419330560818406e-16,Non-BLL,Non-FSRQ
2452,4FGL J1258.5-3406,0.054272,0.04489775,9.23,1250,,5.697018,1782.4922,2.0041821e-10,4.0535134e-11,2.4776995e-12,5.570589e-13,PowerLaw,6.939467e-14,1.39112354e-14,2.324673,0.16393936,7.814042e-14,1.9319387e-14,2.1607022,0.37555623,0.1265181,0.71226704,7.9384775e-14,1.8218322e-14,1.693527,0.53968644,0.0036669697,0.003105104,0.6666667,1.2818632,311.409,7.85002,0.2005083,0.53829116,unid,0,3.736632392392636e-10,5.624861687536509e-10,1.394185045189289e-10,5.746777012594073e-11,4.067427818166269e-14,1.903801046067218e-16,Non-BLL,Non-FSRQ
2457,4FGL J1259.0-8148,0.039902255,0.036016874,32.97,1507,,9.9224205,1007.95874,4.8530957e-10,6.423769e-11,3.8386625e-12,7.030816e-13,LogParabola,5.6006225e-13,6.8573294e-14,2.4661975,0.085416,7.827084e-13,1.0508929e-13,2.288209,0.1782026,0.34655374,3.8534236,7.607423e-13,1.05911346e-13,1.3379723,0.4871054,0.012347327,0.005430436,0.6666667,3.974973,564.46075,4.320037,0.0,10.0,unid,0,5.046886020210195e-09,1.6931387403218423e-09,4.357805782895241e-10,4.852427834545203e-11,8.694559938632653e-18,3.5376034580544315e-15,Non-BLL,Non-FSRQ
2472,4FGL J1303.1-4714,0.04872146,0.04563782,-40.29,882,,7.079175,1883.1448,3.6066722e-10,6.1456694e-11,1.9467843e-12,4.1471606e-13,LogParabola,8.15405e-14,1.4744353e-14,2.2033582,0.11645765,1.273226e-13,2.4085102e-14,2.0209074,0.24606971,0.4308354,3.4666219,1.2432056e-13,2.3925557e-14,0.7103626,0.6926988,0.011019854,0.00500125,0.6666667,3.5572345,222.76692,2.006747,0.0,9.999999,unid,0,4.846065770891528e-10,7.94375731860697e-10,1.6937254376792055e-10,1.0210397111132252e-10,5.1256486034712e-12,4.786454012409595e-16,Non-BLL,Non-FSRQ
2478,4FGL J1304.4+1203,0.050016586,0.045946185,71.11,770,,10.359788,1517.6537,4.6108325e-10,5.946513e-11,1.9747873e-12,2.5437695e-13,LogParabola,1.4987133e-13,2.1166933e-14,2.265371,0.09315807,2.9973894e-13,3.803918e-14,2.1726685,0.25643146,0.99999857,5.883602,2.7772869e-13,3.497753e-14,1.0150405e-05,0.0031454524,0.023992615,0.002354186,0.6666667,5.8112698,244.01161,3.5570443,0.0,10.0,unid,2048,2.0854320936791737e-08,4.842014011963158e-10,4.4472536764317283e-10,2.2227575682820522e-11,1.1013075793388314e-15,1.0228759712231033e-19,Non-BLL,Non-FSRQ
2479,4FGL J1304.6+0539,0.087020226,0.059020802,-89.87,529,,5.1294217,1366.4373,1.658854e-10,3.6530296e-11,2.0086324e-12,4.2913982e-13,PowerLaw,1.0526295e-13,2.2095659e-14,2.297006,0.14941598,1.6329906e-13,3.96465e-14,1.7541547,0.438595,0.6239412,2.723999,1.5504508e-13,3.937065e-14,0.39746308,1.2112504,0.015856275,0.011057487,0.6666667,2.6978734,244.2219,13.686354,0.4374869,0.30449554,unid,0,1.9997353106759874e-08,2.8730928747222606e-10,2.0402554645748694e-10,3.101516959924666e-11,2.868640654879462e-12,4.088267385649435e-18,Non-BLL,Non-FSRQ
2486,4FGL J1306.3-6043,0.009374255,0.009189237,19.59,634,,37.247887,2121.8372,4.4307105e-09,1.8581944e-10,2.4088261e-11,1.2499208e-12,LogParabola,8.831333e-13,3.5508383e-14,2.1583707,0.029823216,1.2363024e-12,5.880875e-14,1.7567179,0.077215865,0.45825052,11.392182,1.1713347e-12,5.393694e-14,0.82179004,0.12777278,0.008128522,0.00081481156,0.6666667,11.484801,1970.9321,11.651887,0.08963012,0.06126221,unid,0,4.936525854759566e-08,3.68863428690247e-09,3.146323868108425e-09,1.1488727746922223e-09,1.0674054001791333e-10,2.932252747903097e-12,Non-BLL,Non-FSRQ
2489,4FGL J1306.8-4035,0.027814401,0.027012656,-0.36,947,,18.591702,736.42834,8.684011e-10,7.404149e-11,8.469926e-12,9.113215e-13,LogParabola,2.3794822e-12,1.6353215e-13,2.4546723,0.056026857,2.7436421e-12,2.1665368e-13,2.2438061,0.09501405,0.18175018,3.3871698,2.6659224e-12,2.0598368e-13,1.8464051,0.19183232,0.0064855106,0.002074185,0.6666667,3.9400558,1173.5359,7.272052,0.038840044,0.27316886,unid,0,2.2587791012607106e-12,3.180866903207402e-09,7.284021719122791e-10,1.4131719405785503e-10,1.5381648862597408e-12,1.7679132708748848e-16,Non-BLL,Non-FSRQ
2493,4FGL J1308.7+0347,0.04021062,0.033981673,58.21,529,,7.362028,1943.9227,2.1744832e-10,3.8791456e-11,2.42068e-12,4.279452e-13,PowerLaw,5.957402e-14,1.0507042e-14,2.098715,0.12523276,8.447926e-14,1.7425438e-14,1.814974,0.27446473,0.36543095,2.5486302,7.7351184e-14,1.5851959e-14,1.1887777,0.569411,0.005742745,0.00384748,0.6666667,2.3300986,233.66782,11.226725,0.34831002,0.31781667,unid,0,1.3638550011574324e-10,2.5823987392925574e-10,2.1680450490446646e-10,5.93321641817468e-11,4.550115492718554e-12,3.823451971696201e-12,Non-BLL,Non-FSRQ
2494,4FGL J1308.9-5730,0.047673017,0.045576148,21.04,706,,4.5218143,2173.4934,2.5603744e-10,5.822147e-11,3.050008e-12,7.6329524e-13,PowerLaw,5.5960455e-14,1.2728725e-14,2.2729964,0.16028158,7.878329e-14,2.08832e-14,1.8580717,0.44085246,0.4436395,2.0771344,7.4593015e-14,1.9510379e-14,0.98199874,0.48211622,0.007655604,0.0030948769,0.6666667,2.0405865,284.58145,7.6034822,0.0,10.0,unid,0,7.098416635303167e-14,5.903176836241641e-10,2.0741097728205204e-10,6.574690791794069e-11,7.954658633180234e-12,6.7305055876743045e-15,Non-BLL,Non-FSRQ
2495,4FGL J1309.1-6223,0.037620366,0.0332416,-29.52,339,,11.219186,1957.1393,2.7521734e-09,2.694589e-10,2.4986055e-11,5.568113e-12,LogParabola,5.7487766e-13,6.058884e-14,2.5542655,0.059984997,8.168792e-13,8.4479814e-14,2.836135,0.13900873,0.31410617,5.0359225,8.5168325e-13,1.2046996e-13,1.4858056,0.6405493,0.011755946,0.006177628,0.6666667,4.90479,1821.054,2.0724952,0.0,9.999999,unid,18,5.294678029343913e-10,1.216465417286372e-08,2.5854163254734885e-09,2.583261105026935e-10,2.7747422415291823e-11,6.479977805831953e-16,Non-BLL,Non-FSRQ
2496,4FGL J1309.3+8035,0.14419083,0.079064436,49.67,1041,,4.2749443,1660.7828,9.673812e-11,2.3820848e-11,1.2741073e-12,3.8039016e-13,PowerLaw,4.0107518e-14,9.70609e-15,2.3967242,0.22834969,3.4652172e-14,1.0247375e-14,2.4887495,0.16216657,-0.0816654,0.9334985,3.994632e-14,1.004452e-14,2.4221694,0.2911588,-0.00011427374,0.00089382846,0.6666667,0.09616712,253.0355,4.0787635,0.0,10.0,unid,0,2.051248504386649e-09,5.883335485457053e-10,2.719069587542311e-11,2.8845857993897717e-11,3.802893059050988e-13,1.1986200606269731e-14,Non-BLL,Non-FSRQ
2510,4FGL J1312.3-6257,0.04687127,0.03280989,52.59,132,,8.190862,3035.75,1.5257693e-09,2.0573963e-10,2.200662e-11,4.2132643e-12,PowerLaw,1.4375267e-13,1.856076e-14,2.4821935,0.088623345,1.7314633e-13,2.4766603e-14,2.5084817,0.16020311,0.1755669,2.4124153,1.7410711e-13,2.4573574e-14,1.9245788,0.3423299,0.0034082613,0.0019667465,0.6666667,2.4761999,1246.707,14.509241,0.42382982,0.20696174,unid,18,1.0522460680562062e-09,3.987829622076333e-09,1.4913815737926939e-09,2.8160962450840543e-10,3.5758528083018604e-11,1.070734878019753e-15,Non-BLL,Non-FSRQ
2512,4FGL J1312.6-6231,0.048166405,0.035400145,-18.32,339,,8.702178,2304.367,1.7609515e-09,2.8506297e-10,9.410844e-12,3.0385824e-12,LogParabola,2.9581386e-13,4.0443262e-14,2.4335387,0.08450278,4.0674704e-13,5.9968625e-14,2.2161386,0.267198,0.4446836,3.5352492,3.996086e-13,5.807729e-14,1.0994992,0.45692968,0.009029104,0.0029312952,0.6666667,3.548432,769.04785,2.1625671,0.0,10.0,unid,2,5.3627748075602e-11,4.566933942129481e-09,1.283796624562683e-09,3.431376016660437e-10,2.366682717858115e-11,9.16856109263453e-13,Non-BLL,Non-FSRQ
2524,4FGL J1315.9-6243,0.04902982,0.03681862,35.73,132,,11.143986,1723.2899,2.4585034e-09,2.3919508e-10,2.6191294e-11,5.275125e-12,LogParabola,7.6357475e-13,8.052298e-14,2.589434,0.0613255,1.0250119e-12,1.0466509e-13,2.7654338,0.13663109,0.24036519,4.3217487,1.0474627e-12,1.1246108e-13,1.7933973,0.29082417,0.008787157,0.002999917,0.6666667,4.0693564,1795.913,3.1572132,0.0,10.0,unid,17,5.050792561966944e-10,1.1292272006357962e-08,2.2233896945778042e-09,2.7996502338645257e-10,1.0239181898186178e-11,5.3565897377427785e-12,Non-BLL,Non-FSRQ
2527,4FGL J1317.5-0153,0.0793728,0.071046986,52.72,578,,7.517592,1843.9956,3.118848e-10,5.1912884e-11,1.3670196e-12,2.8817457e-13,LogParabola,6.56203e-14,1.1979913e-14,2.1797993,0.1196141,1.2696417e-13,2.4043896e-14,2.1976902,0.33937114,0.8231695,4.2014704,1.1306922e-13,1.7515743e-14,0.31570777,0.26282573,0.016538242,0.0010743769,0.6666667,3.9898803,151.89717,1.7961558,0.0,10.0,unid,0,3.28755078715659e-11,3.2412805772708e-10,2.659994724485415e-10,3.811304744028021e-11,2.4622500219284582e-12,4.3119686546703973e-16,Non-BLL,Non-FSRQ
2528,4FGL J1317.5-6316,0.02214051,0.018131783,-1.3,132,,16.676527,1759.602,3.1682421e-09,2.3611546e-10,1.6488476e-11,2.2150923e-12,LogParabola,9.541556e-13,7.340981e-14,2.4735172,0.050632678,1.3362111e-12,1.1308368e-13,2.1798162,0.13543163,0.5204745,6.343912,1.3092149e-12,1.05738924e-13,0.84547853,0.26599872,0.012870343,0.0020399813,0.6666667,6.3003197,1477.2358,6.6637654,0.0,10.0,unid,2,3.223798827889368e-08,6.001206198646969e-09,2.6328716984380662e-09,4.905313377712162e-10,1.50670170784295e-11,3.589020356950523e-12,Non-BLL,Non-FSRQ
